,NAME,Estimate!!Total,Estimate!!Total!!Owner occupied,"Estimate!!Total!!Owner occupied!!Less than $5,000","Estimate!!Total!!Owner occupied!!$5,000 to $9,999","Estimate!!Total!!Owner occupied!!$10,000 to $14,999","Estimate!!Total!!Owner occupied!!$15,000 to $19,999","Estimate!!Total!!Owner occupied!!$20,000 to $24,999","Estimate!!Total!!Owner occupied!!$25,000 to $34,999","Estimate!!Total!!Owner occupied!!$35,000 to $49,999","Estimate!!Total!!Owner occupied!!$50,000 to $74,999","Estimate!!Total!!Owner occupied!!$75,000 to $99,999","Estimate!!Total!!Owner occupied!!$100,000 to $149,999","Estimate!!Total!!Owner occupied!!$150,000 or more",Estimate!!Total!!Renter occupied,"Estimate!!Total!!Renter occupied!!Less than $5,000","Estimate!!Total!!Renter occupied!!$5,000 to $9,999","Estimate!!Total!!Renter occupied!!$10,000 to $14,999","Estimate!!Total!!Renter occupied!!$15,000 to $19,999","Estimate!!Total!!Renter occupied!!$20,000 to $24,999","Estimate!!Total!!Renter occupied!!$25,000 to $34,999","Estimate!!Total!!Renter occupied!!$35,000 to $49,999","Estimate!!Total!!Renter occupied!!$50,000 to $74,999","Estimate!!Total!!Renter occupied!!$75,000 to $99,999","Estimate!!Total!!Renter occupied!!$100,000 to $149,999","Estimate!!Total!!Renter occupied!!$150,000 or more",zip code tabulation area,50k or Higher Total,% 50k or Higher
3848,ZCTA5 67879,494,307,6,0,8,7,14,40,58,76,54,31,13,187,7,5,28,17,0,27,30,54,10,9,0,67879,73,0.14777327935222673
3849,ZCTA5 46802,4562,1478,34,47,45,101,154,165,244,255,172,203,58,3084,303,170,358,239,283,395,662,356,180,80,58,46802,674,0.1477422183252959
3850,ZCTA5 61311,88,75,0,0,8,12,0,18,0,27,10,0,0,13,0,0,0,0,0,0,0,0,0,13,0,61311,13,0.14772727272727273
3851,ZCTA5 24162,887,524,0,0,32,0,0,52,85,181,150,24,0,363,0,16,17,0,50,71,78,105,26,0,0,24162,131,0.14768883878241262
3852,ZCTA5 95320,4530,3033,13,0,85,133,138,176,291,358,466,732,641,1497,32,42,90,61,167,95,341,423,55,191,0,95320,669,0.147682119205298
3853,ZCTA5 94957,474,404,0,11,14,0,0,22,24,7,5,36,285,70,0,0,0,0,0,0,0,8,4,21,37,94957,70,0.14767932489451477
3854,ZCTA5 78252,2743,2028,14,85,105,0,61,267,310,335,475,334,42,715,0,0,43,13,0,11,243,181,152,56,16,78252,405,0.14764855997083484
3855,ZCTA5 94005,1836,1354,13,18,0,34,0,98,83,114,165,299,530,482,0,91,0,15,0,56,49,56,60,90,65,94005,271,0.14760348583877997
3856,ZCTA5 70646,271,187,70,0,0,0,43,0,16,0,0,58,0,84,0,0,0,0,44,0,0,0,40,0,0,70646,40,0.14760147601476015
3857,ZCTA5 61318,305,211,1,1,13,1,17,27,37,49,27,29,9,94,0,1,11,0,4,28,5,33,0,4,8,61318,45,0.14754098360655737
3858,ZCTA5 55812,3545,1656,5,32,31,68,33,90,173,196,221,412,395,1889,70,109,172,152,172,295,396,299,83,98,43,55812,523,0.14753173483779972
3859,ZCTA5 07628,6373,4577,37,47,0,166,54,202,390,440,593,1283,1365,1796,44,18,141,164,39,286,164,296,309,184,151,7628,940,0.14749725404048328
3860,ZCTA5 95005,2787,2036,0,83,35,38,51,125,132,288,212,398,674,751,24,10,101,53,7,68,77,134,77,90,110,95005,411,0.147470398277718
3861,ZCTA5 27960,217,111,0,0,0,0,0,34,0,47,30,0,0,106,17,27,0,0,30,0,0,13,19,0,0,27960,32,0.14746543778801843
3862,ZCTA5 12550,18991,10604,149,62,270,318,399,688,864,1867,1661,2151,2175,8387,597,457,731,671,608,1115,1408,1255,681,578,286,12550,2800,0.1474382602285293
3863,ZCTA5 01720,8527,6280,85,0,22,28,72,129,225,443,433,1274,3569,2247,50,55,339,137,59,190,160,368,226,478,185,1720,1257,0.14741409639967162
3864,ZCTA5 98934,502,278,0,4,0,21,0,28,83,99,25,13,5,224,19,0,0,44,38,19,30,50,14,10,0,98934,74,0.14741035856573706
3865,ZCTA5 20693,346,286,0,0,0,0,0,18,24,14,31,55,144,60,0,0,0,0,9,0,0,23,0,0,28,20693,51,0.14739884393063585
3866,ZCTA5 99826,190,153,0,0,0,0,7,8,13,41,46,14,24,37,0,0,0,0,5,4,0,14,5,4,5,99826,28,0.14736842105263157
3867,ZCTA5 44074,3876,2543,24,27,74,90,89,225,276,551,457,471,259,1333,133,100,130,134,46,47,172,244,158,84,85,44074,571,0.14731682146542827
3868,ZCTA5 96781,455,330,12,48,30,34,0,29,0,66,36,51,24,125,0,10,13,13,0,18,4,12,32,23,0,96781,67,0.14725274725274726
3869,ZCTA5 23704,7491,2779,112,54,106,119,127,359,269,647,391,405,190,4712,525,328,543,411,382,633,787,564,269,197,73,23704,1103,0.1472433586971032
3870,ZCTA5 85715,7731,5200,46,63,88,149,152,416,620,974,827,950,915,2531,85,59,108,80,137,424,500,541,193,313,91,85715,1138,0.1471995860820075
3871,ZCTA5 23314,3268,2116,56,13,0,76,12,111,145,254,349,612,488,1152,15,20,33,83,133,176,211,252,79,132,18,23314,481,0.14718482252141982
3872,ZCTA5 93545,829,469,8,1,31,41,43,46,47,102,50,85,15,360,6,0,66,25,14,76,51,84,17,0,21,93545,122,0.1471652593486128
3873,ZCTA5 68022,8460,6389,76,11,68,14,65,134,393,773,735,1642,2478,2071,38,27,105,49,76,182,349,552,410,216,67,68022,1245,0.14716312056737588
3874,ZCTA5 94539,16317,13527,186,102,128,62,133,308,459,901,789,2025,8434,2790,56,31,30,36,44,72,120,359,184,794,1064,94539,2401,0.14714714714714713
3875,ZCTA5 98848,3534,2290,15,31,32,87,70,258,201,458,489,499,150,1244,30,76,42,92,130,64,290,342,93,33,52,98848,520,0.14714204867006225
3876,ZCTA5 59526,802,390,0,15,22,24,24,46,80,94,26,42,17,412,31,57,35,22,25,76,48,77,21,7,13,59526,118,0.14713216957605985
3877,ZCTA5 85303,9529,5642,95,80,152,168,120,501,773,1093,1206,1044,410,3887,181,79,280,215,398,486,846,612,347,391,52,85303,1402,0.1471298142512331
3878,ZCTA5 78416,5091,3044,33,135,216,233,301,271,514,721,274,251,95,2047,34,303,125,241,174,171,250,438,190,102,19,78416,749,0.14712237281477117
3879,ZCTA5 61239,503,188,4,0,0,7,11,51,35,26,16,29,9,315,3,39,10,27,28,92,42,64,10,0,0,61239,74,0.147117296222664
3880,ZCTA5 80016,18354,14345,60,141,122,77,136,463,741,1314,1665,3490,6136,4009,94,36,168,52,93,237,629,937,670,722,371,80016,2700,0.14710689767898005
3881,ZCTA5 95864,9343,7073,149,142,103,95,81,256,332,738,926,1460,2791,2270,39,47,94,20,132,166,398,611,265,338,160,95864,1374,0.14706197152948733
3882,ZCTA5 72587,34,17,0,0,8,0,0,0,0,0,9,0,0,17,0,0,0,0,0,12,0,0,0,5,0,72587,5,0.14705882352941177
3883,ZCTA5 99152,68,48,0,3,0,1,0,1,5,19,8,1,10,20,0,0,1,4,0,5,0,0,0,6,4,99152,10,0.14705882352941177
3884,ZCTA5 68964,34,29,0,0,2,0,0,10,5,8,4,0,0,5,0,0,0,0,0,0,0,5,0,0,0,68964,5,0.14705882352941177
3885,ZCTA5 78721,4278,2273,114,65,148,72,48,165,337,543,346,253,182,2005,290,134,165,222,138,220,207,182,148,201,98,78721,629,0.14703132304815333
3886,ZCTA5 05456,490,389,5,0,5,6,12,27,59,65,72,79,59,101,0,0,0,0,5,11,13,55,5,0,12,5456,72,0.1469387755102041
3887,ZCTA5 40003,735,597,0,14,25,22,34,74,55,96,150,102,25,138,0,0,0,0,8,0,22,108,0,0,0,40003,108,0.1469387755102041
3888,ZCTA5 35222,4077,2254,33,58,48,88,70,87,175,361,284,529,521,1823,110,158,188,166,100,240,262,252,252,85,10,35222,599,0.14692175619327938
3889,ZCTA5 95341,8365,3499,97,35,136,143,113,432,528,782,542,410,281,4866,251,341,600,518,457,822,648,653,221,249,106,95341,1229,0.1469216975493126
3890,ZCTA5 02324,8050,5705,111,63,50,80,97,227,329,694,778,1666,1610,2345,157,42,56,100,162,313,333,355,310,376,141,2324,1182,0.14683229813664597
3891,ZCTA5 25306,2983,1880,31,0,80,111,124,236,343,506,193,200,56,1103,113,20,79,100,41,124,188,191,118,102,27,25306,438,0.14683204827355012
3892,ZCTA5 64079,4999,3602,1,10,40,55,58,169,260,676,607,926,800,1397,41,29,47,10,43,205,288,223,241,221,49,64079,734,0.14682936587317463
3893,ZCTA5 14008,504,364,13,11,9,16,9,40,54,44,71,56,41,140,5,0,0,14,15,19,13,40,20,14,0,14008,74,0.14682539682539683
3894,ZCTA5 15539,218,186,0,14,14,0,27,0,0,49,42,40,0,32,0,0,0,0,0,0,0,17,0,15,0,15539,32,0.14678899082568808
3895,ZCTA5 22623,293,250,0,0,8,7,7,20,11,64,34,33,66,43,0,0,0,0,0,0,0,32,11,0,0,22623,43,0.14675767918088736
3896,ZCTA5 95525,661,396,2,20,7,42,30,35,40,86,66,33,35,265,0,13,51,3,0,32,69,53,31,2,11,95525,97,0.14674735249621784
3897,ZCTA5 77478,9295,7093,114,191,78,130,117,416,520,990,806,1145,2586,2202,114,57,41,102,40,145,339,411,331,287,335,77478,1364,0.1467455621301775
3898,ZCTA5 19096,5438,4114,25,9,39,46,63,155,220,356,225,676,2300,1324,105,24,15,86,29,119,148,263,249,82,204,19096,798,0.14674512688488414
3899,ZCTA5 24018,16151,11114,103,88,217,204,231,960,1038,1912,1704,2410,2247,5037,175,334,292,462,156,554,694,1343,352,429,246,24018,2370,0.14674013992941615
3900,ZCTA5 25560,3081,2485,0,19,62,44,97,180,361,370,485,443,424,596,0,0,17,32,14,67,14,149,92,172,39,25560,452,0.14670561506004545
3901,ZCTA5 76820,75,64,0,0,0,7,0,0,4,14,23,0,16,11,0,0,0,0,0,0,0,0,0,0,11,76820,11,0.14666666666666667
3902,ZCTA5 01240,2175,1403,58,0,15,16,48,132,64,174,220,341,335,772,38,0,57,52,54,118,134,182,48,18,71,1240,319,0.14666666666666667
3903,ZCTA5 44321,6268,4572,15,52,11,85,47,221,290,664,881,1091,1215,1696,44,21,31,54,91,223,313,245,249,286,139,44321,919,0.14661774090619017
3904,ZCTA5 60803,8433,5223,68,31,138,177,250,377,795,1136,756,985,510,3210,171,227,91,191,187,574,533,441,327,337,131,60803,1236,0.14656705798648167
3905,ZCTA5 63074,6517,3187,18,79,127,163,144,319,383,973,569,334,78,3330,207,225,216,179,350,588,610,617,125,153,60,63074,955,0.14653981893509282
3906,ZCTA5 99669,5877,4360,100,40,130,168,130,271,362,754,507,930,968,1517,23,26,118,95,138,111,145,261,300,197,103,99669,861,0.14650331801939764
3907,ZCTA5 33068,16131,9313,250,196,293,525,555,1145,1428,1940,1342,1085,554,6818,298,363,384,518,504,1035,1353,1381,443,437,102,33068,2363,0.1464881284483293
3908,ZCTA5 31088,20999,13697,339,178,274,305,402,1220,1835,2349,1846,3294,1655,7302,491,246,333,644,262,947,1303,1585,748,290,453,31088,3076,0.1464831658650412
3909,ZCTA5 02421,6766,5216,57,20,34,61,69,93,226,374,295,792,3195,1550,58,73,57,172,35,69,95,101,162,257,471,2421,991,0.14646763227904228
3910,ZCTA5 80219,21560,11455,214,303,454,423,527,962,1729,2598,1897,1708,640,10105,687,828,765,743,712,1355,1858,1816,691,482,168,80219,3157,0.14642857142857144
3911,ZCTA5 33612,18487,6304,223,155,236,253,396,732,1033,1581,522,670,503,12183,1123,1075,1432,1265,1113,1693,1775,1599,679,316,113,33612,2707,0.14642721912695408
3912,ZCTA5 59012,82,51,0,0,2,0,0,16,8,12,2,9,2,31,0,0,0,0,5,5,9,5,4,1,2,59012,12,0.14634146341463414
3913,ZCTA5 12419,246,122,0,0,0,0,0,0,0,57,35,0,30,124,0,15,21,0,39,13,0,21,0,15,0,12419,36,0.14634146341463414
3914,ZCTA5 25405,4648,3558,0,80,91,24,89,283,332,858,796,576,429,1090,119,0,0,145,23,0,123,261,193,216,10,25405,680,0.14629948364888123
3915,ZCTA5 60087,9517,6000,44,66,23,123,241,532,774,1371,1146,1088,592,3517,183,167,225,261,154,470,665,728,277,301,86,60087,1392,0.14626457917410948
3916,ZCTA5 20774,17846,14182,167,90,168,253,277,416,992,1908,2003,3557,4351,3664,120,36,88,102,93,263,352,987,791,408,424,20774,2610,0.14625126078673092
3917,ZCTA5 28741,1888,1252,26,0,71,51,73,92,119,195,166,162,297,636,47,24,35,36,43,71,104,138,44,46,48,28741,276,0.1461864406779661
3918,ZCTA5 79027,1601,838,10,0,7,0,71,109,179,198,145,68,51,763,26,38,44,48,94,132,147,65,57,25,87,79027,234,0.146158650843223
3919,ZCTA5 76264,650,468,39,2,2,15,30,25,68,85,108,72,22,182,0,1,4,0,11,18,53,91,4,0,0,76264,95,0.14615384615384616
3920,ZCTA5 97826,397,247,0,0,6,31,23,40,23,34,41,16,33,150,0,9,11,23,14,21,14,37,4,17,0,97826,58,0.14609571788413098
3921,ZCTA5 97442,842,442,9,24,58,56,8,48,74,103,19,35,8,400,86,10,32,18,23,65,43,46,17,58,2,97442,123,0.14608076009501186
3922,ZCTA5 18104,16279,11662,79,85,188,196,368,756,1175,1933,1906,2508,2468,4617,143,197,351,361,336,223,628,1237,434,473,234,18104,2378,0.14607776890472388
3923,ZCTA5 31301,1753,704,28,59,8,39,24,58,63,213,30,132,50,1049,91,47,58,143,75,156,223,144,64,31,17,31301,256,0.14603536794067312
3924,ZCTA5 95446,2418,1548,11,12,56,10,28,82,271,312,257,284,225,870,40,37,62,142,60,65,111,134,73,106,40,95446,353,0.14598842018196856
3925,ZCTA5 23185,17433,12199,173,85,257,194,254,533,996,1890,1610,2822,3385,5234,351,212,178,322,255,455,916,989,614,604,338,23185,2545,0.14598749498078356
3926,ZCTA5 12580,1644,1163,23,0,10,0,7,89,105,274,77,297,281,481,18,0,51,7,18,103,44,122,22,72,24,12580,240,0.145985401459854
3927,ZCTA5 01351,959,688,0,0,23,8,43,0,114,47,212,142,99,271,24,0,21,0,22,0,64,86,19,10,25,1351,140,0.145985401459854
3928,ZCTA5 33712,9366,4857,126,116,216,317,197,394,585,1095,590,814,407,4509,517,248,278,293,423,770,613,755,284,295,33,33712,1367,0.1459534486440316
3929,ZCTA5 25503,514,385,6,21,0,32,42,61,0,160,63,0,0,129,0,21,0,17,0,0,16,39,0,0,36,25503,75,0.14591439688715954
3930,ZCTA5 06610,8553,3901,98,32,87,73,108,429,428,842,749,546,509,4652,242,487,449,272,507,712,735,624,293,237,94,6610,1248,0.1459137144861452
3931,ZCTA5 97365,4894,2784,45,66,143,109,150,303,340,480,505,446,197,2110,40,167,230,176,264,231,288,409,158,126,21,97365,714,0.14589293011851245
3932,ZCTA5 47034,48,35,0,4,0,8,0,9,4,5,5,0,0,13,6,0,0,0,0,0,0,7,0,0,0,47034,7,0.14583333333333334
3933,ZCTA5 45389,192,144,5,5,4,7,15,12,21,50,14,9,2,48,0,3,7,6,1,2,1,13,15,0,0,45389,28,0.14583333333333334
3934,ZCTA5 46967,48,19,0,0,1,0,0,2,5,7,3,1,0,29,5,0,10,2,0,2,3,7,0,0,0,46967,7,0.14583333333333334
3935,ZCTA5 29662,6172,4263,30,0,90,83,71,522,651,899,898,620,399,1909,146,103,47,126,150,157,280,490,211,125,74,29662,900,0.1458198314970836
3936,ZCTA5 69201,1763,1018,40,0,19,51,8,77,165,351,146,109,52,745,19,14,47,66,89,186,67,192,55,10,0,69201,257,0.14577424844015882
3937,ZCTA5 52171,343,269,1,3,8,5,24,20,45,43,30,44,46,74,1,1,0,1,0,19,2,12,24,7,7,52171,50,0.1457725947521866
3938,ZCTA5 67640,247,187,0,6,5,8,1,9,58,26,34,33,7,60,1,1,0,0,1,11,10,31,0,5,0,67640,36,0.145748987854251
3939,ZCTA5 30426,247,151,5,25,3,15,3,0,30,55,1,7,7,96,4,6,2,14,3,23,8,20,7,9,0,30426,36,0.145748987854251
3940,ZCTA5 01960,21576,14177,342,68,453,442,330,802,1163,2345,2004,2957,3271,7399,280,395,638,541,417,1025,960,1577,719,701,146,1960,3143,0.1456711160548758
3941,ZCTA5 25401,5946,2800,92,165,176,153,103,160,411,502,549,312,177,3146,232,155,385,348,332,358,470,540,102,197,27,25401,866,0.14564413050790448
3942,ZCTA5 93444,7148,5333,92,56,54,74,125,151,496,1114,577,1452,1142,1815,78,83,161,43,48,153,208,284,281,253,223,93444,1041,0.14563514269725797
3943,ZCTA5 98506,7925,4913,24,63,147,129,127,283,420,962,711,1307,740,3012,116,121,210,236,197,436,542,720,199,136,99,98506,1154,0.14561514195583597
3944,ZCTA5 32244,21611,12839,283,230,439,370,312,1168,1736,3074,2744,1800,683,8772,587,369,616,402,645,1209,1798,1598,864,644,40,32244,3146,0.1455740132340012
3945,ZCTA5 75228,25797,12019,240,199,238,478,605,1224,1858,2118,2200,1688,1171,13778,863,759,1329,1097,1300,2417,2258,2134,883,558,180,75228,3755,0.14555956118928556
3946,ZCTA5 15329,529,376,4,3,3,16,0,28,55,73,51,74,69,153,0,3,9,20,6,17,21,25,16,23,13,15329,77,0.14555765595463138
3947,ZCTA5 33128,3113,169,0,16,14,28,14,0,60,14,15,8,0,2944,219,641,369,349,338,317,258,185,175,46,47,33128,453,0.1455187921619017
3948,ZCTA5 21722,2021,1522,32,28,19,6,30,224,176,342,227,291,147,499,38,18,30,38,5,28,48,185,91,16,2,21722,294,0.1454725383473528
3949,ZCTA5 46616,2097,1140,25,0,49,26,41,164,208,259,186,118,64,957,84,41,99,98,107,106,117,233,28,38,6,46616,305,0.14544587505960896
3950,ZCTA5 02885,5014,2696,30,80,26,67,111,200,218,449,362,613,540,2318,121,121,265,257,219,254,352,353,120,248,8,2885,729,0.14539289988033507
3951,ZCTA5 05446,6830,4718,10,58,148,116,123,327,535,795,698,989,919,2112,132,126,73,95,86,254,353,540,253,181,19,5446,993,0.14538799414348463
3952,ZCTA5 30349,26120,14074,312,87,354,577,438,1076,2192,2999,2238,2599,1202,12046,695,539,1182,974,896,1834,2129,2119,823,580,275,30349,3797,0.14536753445635528
3953,ZCTA5 67801,9799,6062,61,64,141,209,161,657,1051,1431,810,856,621,3737,117,57,338,289,263,444,805,668,496,138,122,67801,1424,0.14532095111746096
3954,ZCTA5 95490,5340,3066,96,56,198,184,231,357,402,595,421,339,187,2274,82,216,286,247,152,209,306,466,225,47,38,95490,776,0.1453183520599251
3955,ZCTA5 19941,957,645,0,0,21,18,86,66,70,172,134,45,33,312,0,5,0,39,35,45,49,78,61,0,0,19941,139,0.1452455590386625
3956,ZCTA5 66043,3064,2167,0,0,43,34,53,108,173,370,481,448,457,897,28,9,34,20,101,98,162,203,77,140,25,66043,445,0.1452349869451697
3957,ZCTA5 90670,4868,3287,115,35,114,77,76,306,251,532,406,849,526,1581,140,73,126,140,94,162,139,305,187,141,74,90670,707,0.14523418241577649
3958,ZCTA5 76657,3443,2425,16,0,39,96,43,266,301,494,169,464,537,1018,16,28,59,0,63,274,78,218,41,110,131,76657,500,0.14522218995062444
3959,ZCTA5 28215,20945,12204,343,160,285,492,517,1148,1770,2707,1741,2014,1027,8741,492,329,533,569,625,1623,1529,1578,890,431,142,28215,3041,0.1451897827643829
3960,ZCTA5 99555,62,46,0,0,4,0,3,10,6,8,6,6,3,16,1,0,0,0,0,2,4,2,5,2,0,99555,9,0.14516129032258066
3961,ZCTA5 50131,8205,6001,37,33,55,69,81,154,389,728,846,1491,2118,2204,36,33,80,196,89,244,335,387,389,207,208,50131,1191,0.14515539305301645
3962,ZCTA5 11724,999,848,11,10,0,10,8,10,16,72,32,80,599,151,0,0,0,0,6,0,0,0,9,57,79,11724,145,0.14514514514514515
3963,ZCTA5 60444,696,504,13,3,31,1,3,32,44,68,84,114,111,192,12,0,5,17,11,21,25,77,15,8,1,60444,101,0.14511494252873564
3964,ZCTA5 60433,5431,3135,72,116,28,142,132,361,453,705,550,370,206,2296,98,144,262,204,84,251,465,430,105,208,45,60433,788,0.1450929847173633
3965,ZCTA5 64134,8999,4357,138,73,143,199,216,500,690,1323,503,436,136,4642,314,194,324,446,334,689,1036,621,405,232,47,64134,1305,0.14501611290143349
3966,ZCTA5 10706,3179,2514,7,44,13,45,36,79,86,179,202,411,1412,665,22,33,20,14,9,73,33,185,93,88,95,10706,461,0.14501415539477824
3967,ZCTA5 78953,400,327,0,0,0,18,51,0,0,102,59,97,0,73,0,0,0,0,0,15,0,39,0,11,8,78953,58,0.145
3968,ZCTA5 15739,200,151,1,3,0,1,25,13,25,53,18,12,0,49,4,0,2,3,0,4,7,6,16,7,0,15739,29,0.145
3969,ZCTA5 12061,3766,2736,56,15,0,0,24,82,214,330,494,684,837,1030,5,21,17,5,14,172,250,225,184,122,15,12061,546,0.1449814126394052
3970,ZCTA5 60143,4208,3174,0,28,46,59,49,125,280,423,459,785,920,1034,27,24,19,19,7,100,228,203,196,131,80,60143,610,0.1449619771863118
3971,ZCTA5 33327,6609,5210,179,26,161,56,55,315,393,568,591,913,1953,1399,122,10,0,0,143,26,140,271,79,238,370,33327,958,0.14495385080950218
3972,ZCTA5 41014,2822,1255,36,21,66,22,37,118,245,268,185,168,89,1567,49,162,225,153,44,272,253,287,69,50,3,41014,409,0.1449326718639263
3973,ZCTA5 58740,276,201,0,2,1,3,0,24,14,33,54,36,34,75,1,2,7,0,1,13,11,17,18,4,1,58740,40,0.14492753623188406
3974,ZCTA5 55805,4713,1470,88,67,91,70,93,78,210,306,229,132,106,3243,315,225,530,257,330,470,433,390,179,69,45,55805,683,0.14491831105453
3975,ZCTA5 12765,352,253,0,0,0,0,0,0,17,59,40,46,91,99,0,0,28,0,0,9,11,0,51,0,0,12765,51,0.14488636363636365
3976,ZCTA5 45439,3955,2204,20,44,93,56,114,199,402,590,332,272,82,1751,58,109,177,147,89,224,374,320,148,56,49,45439,573,0.14487989886219974
3977,ZCTA5 28412,17236,9896,366,65,406,227,309,773,1261,2033,1528,1806,1122,7340,446,475,505,595,717,1194,911,1261,764,309,163,28412,2497,0.14487119981434207
3978,ZCTA5 06378,2506,1888,38,9,21,30,82,112,123,253,183,302,735,618,27,12,18,9,20,59,110,107,134,73,49,6378,363,0.14485235434956106
3979,ZCTA5 88242,2403,1913,22,17,28,59,29,115,198,434,257,374,380,490,21,0,36,27,0,28,30,172,45,86,45,88242,348,0.14481897627965043
3980,ZCTA5 43205,5400,1995,45,26,75,127,80,205,345,285,257,257,293,3405,386,460,339,243,227,397,571,489,190,103,0,43205,782,0.1448148148148148
3981,ZCTA5 50440,221,162,1,0,6,3,1,7,32,40,12,40,20,59,0,0,11,8,0,4,4,1,2,2,27,50440,32,0.14479638009049775
3982,ZCTA5 77613,449,338,10,21,5,15,3,57,36,21,85,44,41,111,22,0,0,13,0,11,0,65,0,0,0,77613,65,0.1447661469933185
3983,ZCTA5 53143,8774,4862,93,93,131,161,278,488,757,888,776,816,381,3912,231,152,396,443,333,481,606,614,345,209,102,53143,1270,0.1447458399817643
3984,ZCTA5 99753,76,44,1,2,2,5,1,6,9,9,9,0,0,32,6,1,0,4,1,4,5,7,4,0,0,99753,11,0.14473684210526316
3985,ZCTA5 92028,16575,11071,268,59,246,158,260,713,1000,1679,1505,2434,2749,5504,105,90,341,247,566,779,977,1294,529,400,176,92028,2399,0.14473604826546002
3986,ZCTA5 19072,4098,3144,65,10,8,11,25,133,118,322,320,563,1569,954,13,9,23,18,58,91,149,208,113,163,109,19072,593,0.14470473401659345
3987,ZCTA5 87111,24223,15508,257,260,364,269,385,919,1319,2344,2133,3475,3783,8715,617,435,496,477,513,1054,1618,1644,770,740,351,87111,3505,0.14469718862238368
3988,ZCTA5 62376,470,307,0,4,12,12,2,25,80,67,51,17,37,163,0,13,8,4,6,36,28,10,5,32,21,62376,68,0.14468085106382977
3989,ZCTA5 33021,18255,11829,368,239,474,474,554,965,1251,2227,1557,1810,1910,6426,196,181,206,350,452,920,1480,1155,700,648,138,33021,2641,0.1446726924130375
3990,ZCTA5 99336,18418,9014,304,127,294,157,251,791,1286,2017,1633,1304,850,9404,426,545,920,945,1078,1477,1349,1613,711,234,106,99336,2664,0.1446411119556955
3991,ZCTA5 14026,325,191,0,0,0,10,23,11,12,24,54,46,11,134,0,59,0,0,0,28,0,0,0,36,11,14026,47,0.14461538461538462
3992,ZCTA5 11426,6356,4832,120,20,76,88,74,124,422,795,739,1068,1306,1524,42,9,111,40,74,134,195,238,243,297,141,11426,919,0.14458779106356198
3993,ZCTA5 73139,7325,3017,41,17,143,71,93,212,398,807,549,460,226,4308,154,316,430,386,288,709,966,705,220,106,28,73139,1059,0.14457337883959046
3994,ZCTA5 01453,16941,9666,127,98,204,345,260,687,863,1738,1524,2196,1624,7275,425,308,642,766,602,932,1151,1234,706,400,109,1453,2449,0.14456053361666962
3995,ZCTA5 41073,2560,1808,59,10,31,82,37,131,359,278,190,433,198,752,51,47,50,50,74,80,30,177,106,49,38,41073,370,0.14453125
3996,ZCTA5 64014,9013,6393,32,26,36,87,162,345,815,1254,1177,1613,846,2620,37,74,131,140,130,335,471,492,367,346,97,64014,1302,0.14445800510373905
3997,ZCTA5 33857,893,538,48,18,94,24,80,94,30,113,0,13,24,355,0,81,0,9,31,71,34,78,51,0,0,33857,129,0.1444568868980963
