,zip_codes,Estimate!!Total,25-44 Renters,%25-44 Renters,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
63,80014,17923,3966,0.22127991965630753,39.66353,-104.83814,Aurora,CO,Colorado,True,,39243,2008.1,8005,Arapahoe,"{'08005':87.84,'08031':12.16}",Arapahoe|Denver,08005|08031,False,False,America/Denver
236,94705,5805,1284,0.22118863049095608,37.86522,-122.23818,Berkeley,CA,California,True,,13365,1490.8,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
239,31220,5598,1232,0.22007859949982136,32.8778,-83.82199,Macon,GA,Georgia,True,,14504,112.5,13021,Bibb,"{'13021':91.97,'13207':8.03}",Bibb|Monroe,13021|13207,False,False,America/New_York
686,93720,17979,3954,0.21992324378441516,36.86031,-119.76156999999999,Fresno,CA,California,True,,47270,1759.5,6019,Fresno,{'06019':100},Fresno,06019,False,False,America/Los_Angeles
369,95014,21378,4686,0.2191973056413135,37.30493,-122.0807,Cupertino,CA,California,True,,62430,864.3,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
152,84341,7626,1671,0.21911880409126672,41.77583,-111.80693000000001,Logan,UT,Utah,True,,23426,634.0,49005,Cache,{'49005':100},Cache,49005,False,False,America/Denver
875,98225,20498,4483,0.2187042638306176,48.75309,-122.50148999999999,Bellingham,WA,Washington,True,,49877,1410.9,53073,Whatcom,{'53073':100},Whatcom,53073,False,False,America/Los_Angeles
291,19044,6675,1459,0.21857677902621722,40.18607,-75.15289,Horsham,PA,Pennsylvania,True,,16350,754.6,42091,Montgomery,{'42091':100},Montgomery,42091,False,False,America/New_York
172,76177,3618,790,0.2183526810392482,32.97521,-97.3112,Fort Worth,TX,Texas,True,,9361,130.6,48439,Tarrant,"{'48121':15.15,'48439':84.85}",Tarrant|Denton,48439|48121,False,False,America/Chicago
683,22030,19357,4225,0.2182672934855608,38.8394,-77.34173,Fairfax,VA,Virginia,True,,59466,1126.3,51059,Fairfax,"{'51059':68.17,'51600':31.83}",Fairfax|Fairfax,51059|51600,False,False,America/New_York
376,78652,2169,473,0.21807284462886123,30.13281,-97.87467,Manchaca,TX,Texas,True,,5504,99.6,48453,Travis,"{'48209':22.3,'48453':77.7}",Travis|Hays,48453|48209,False,False,America/Chicago
8,32804,7722,1681,0.21768971768971768,28.57725,-81.39726,Orlando,FL,Florida,True,,17653,911.4,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
301,17033,6390,1391,0.21768388106416275,40.2732,-76.63535999999999,Hershey,PA,Pennsylvania,True,,17568,255.2,42043,Dauphin,"{'42043':99.66,'42075':0.34}",Dauphin|Lebanon,42043|42075,False,False,America/New_York
850,92037,17064,3710,0.21741678387248006,32.855059999999995,-117.25012,La Jolla,CA,California,True,,39724,1382.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
64,55435,6996,1521,0.217409948542024,44.87352,-93.33471,Minneapolis,MN,Minnesota,True,,13744,1514.3,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
255,68114,8152,1771,0.21724730127576056,41.26324,-96.05206,Omaha,NE,Nebraska,True,,17800,1125.6,31055,Douglas,{'31055':100},Douglas,31055,False,False,America/Chicago
825,98115,22182,4814,0.21702281128843207,47.685,-122.28216,Seattle,WA,Washington,True,,53431,2708.9,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
22,32828,21327,4623,0.21676747784498523,28.52825,-81.16717,Orlando,FL,Florida,True,,65665,1046.6,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
536,46220,16743,3622,0.21632921220808696,39.86772,-86.10821,Indianapolis,IN,Indiana,True,,36731,1122.7,18097,Marion,{'18097':100},Marion,18097,False,False,America/Indiana/Indianapolis
245,82433,393,85,0.21628498727735368,44.063159999999996,-109.10138,Meeteetse,WY,Wyoming,True,,957,0.4,56029,Park,{'56029':100},Park,56029,False,False,America/Denver
65,55441,7843,1695,0.2161162820349356,45.00459,-93.42831,Minneapolis,MN,Minnesota,True,,18594,797.7,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
665,30144,20285,4380,0.21592309588365788,34.03707,-84.59192,Kennesaw,GA,Georgia,True,,55820,894.2,13067,Cobb,{'13067':100},Cobb,13067,False,False,America/New_York
834,36693,7893,1704,0.21588749524895476,30.62661,-88.14984,Mobile,AL,Alabama,True,,20220,546.8,1097,Mobile,{'01097':100},Mobile,01097,False,False,America/Chicago
773,98034,17558,3790,0.21585602004784143,47.71578,-122.21582,Kirkland,WA,Washington,True,,43119,1722.4,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
408,27513,17861,3851,0.2156094283634735,35.80223,-78.8027,Cary,NC,North Carolina,True,,44821,995.7,37183,Wake,{'37183':100},Wake,37183,False,False,America/New_York
681,24060,18185,3917,0.21539730547154248,37.25676,-80.42107,Blacksburg,VA,Virginia,True,,55747,154.9,51121,Montgomery,{'51121':100},Montgomery,51121,False,False,America/New_York
185,16801,17841,3838,0.21512247071352503,40.77888,-77.84134,State College,PA,Pennsylvania,True,,44641,528.6,42027,Centre,{'42027':100},Centre,42027,False,False,America/New_York
402,15218,6792,1461,0.2151060070671378,40.4238,-79.89001,Pittsburgh,PA,Pennsylvania,True,,13504,2255.2,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
249,55812,3545,762,0.214950634696756,46.811609999999995,-92.07393,Duluth,MN,Minnesota,True,,11808,2403.0,27137,St. Louis,{'27137':100},St. Louis,27137,False,False,America/Chicago
726,63105,6563,1405,0.21407892731982325,38.64436,-90.32831,Saint Louis,MO,Missouri,True,,18333,2554.5,29189,St. Louis,"{'29189':94.03,'29510':5.97}",St. Louis|St. Louis,29189|29510,False,False,America/Chicago
33,98388,2562,547,0.21350507416081185,47.1989,-122.66266999999999,Steilacoom,WA,Washington,True,,6639,327.9,53053,Pierce,{'53053':100},Pierce,53053,False,False,America/Los_Angeles
34,18518,3702,790,0.21339816315505133,41.375009999999996,-75.7396,Old Forge,PA,Pennsylvania,True,,8038,794.2,42069,Lackawanna,{'42069':100},Lackawanna,42069,False,False,America/New_York
361,33559,6663,1421,0.21326729701335734,28.15525,-82.41117,Lutz,FL,Florida,True,,17731,471.1,12057,Hillsborough,"{'12057':52.97,'12101':47.03}",Hillsborough|Pasco,12057|12101,False,False,America/New_York
15,65583,4080,867,0.2125,37.82155,-92.25357,Waynesville,MO,Missouri,True,,11485,74.3,29169,Pulaski,{'29169':100},Pulaski,29169,False,False,America/Chicago
28,32836,7145,1518,0.2124562631210637,28.41535,-81.52059,Orlando,FL,Florida,True,,20154,413.3,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
373,97070,9858,2094,0.21241631162507607,45.30757,-122.77153,Wilsonville,OR,Oregon,True,,24339,424.1,41005,Clackamas,"{'41005':89.09,'41067':10.91}",Clackamas|Washington,41005|41067,False,False,America/Los_Angeles
244,66047,8351,1769,0.2118309184528799,38.88006,-95.34776,Lawrence,KS,Kansas,True,,19928,133.1,20045,Douglas,{'20045':100},Douglas,20045,False,False,America/Chicago
568,29902,5937,1257,0.21172309247094492,32.377179999999996,-80.69521,Beaufort,SC,South Carolina,True,,15826,306.9,45013,Beaufort,{'45013':100},Beaufort,45013,False,False,America/New_York
306,8852,6612,1399,0.21158499697519662,40.387879999999996,-74.54821,Monmouth Junction,NJ,New Jersey,True,,18052,473.9,34023,Middlesex,{'34023':100},Middlesex,34023,False,False,America/New_York
309,64154,4438,937,0.21113114015322218,39.27837,-94.63087,Kansas City,MO,Missouri,True,,10895,256.8,29165,Platte,{'29165':100},Platte,29165,False,False,America/Chicago
150,20850,19753,4170,0.21110717359388448,39.09129,-77.18086,Rockville,MD,Maryland,True,,51568,1268.5,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
477,35824,3750,791,0.21093333333333333,34.6444,-86.75324,Huntsville,AL,Alabama,True,,8645,183.7,1089,Madison,{'01089':100},Madison,01089,False,False,America/Chicago
178,94618,7285,1532,0.21029512697323266,37.84401,-122.23886999999999,Oakland,CA,California,True,,17041,2553.7,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
619,95525,661,139,0.2102874432677761,40.925,-123.82271000000001,Blue Lake,CA,California,True,,1433,8.0,6023,Humboldt,{'06023':100},Humboldt,06023,False,False,America/Los_Angeles
493,99354,9078,1905,0.2098479841374752,46.32566,-119.3067,Richland,WA,Washington,True,,22988,406.4,53005,Benton,{'53005':100},Benton,53005,False,False,America/Los_Angeles
32,98383,8518,1787,0.20979103075839398,47.66207,-122.71793000000001,Silverdale,WA,Washington,True,,21301,423.8,53035,Kitsap,{'53035':100},Kitsap,53035,False,False,America/Los_Angeles
192,35243,7724,1620,0.20973588814085967,33.44278,-86.73994,Birmingham,AL,Alabama,True,,17259,551.4,1073,Jefferson,"{'01073':99.72,'01117':0.28}",Jefferson|Shelby,01073|01117,False,False,America/Chicago
387,58201,18322,3835,0.20931121056653204,47.8712,-97.14104,Grand Forks,ND,North Dakota,True,,39928,190.6,38035,Grand Forks,{'38035':100},Grand Forks,38035,False,False,America/Chicago
434,7070,7101,1486,0.20926630052105338,40.820170000000005,-74.10566,Rutherford,NJ,New Jersey,True,,18427,2479.7,34003,Bergen,{'34003':100},Bergen,34003,False,False,America/New_York
228,66025,2674,559,0.20905011219147346,38.89755,-95.08854000000001,Eudora,KS,Kansas,True,,7906,45.5,20045,Douglas,"{'20045':97.61,'20091':2.39}",Douglas|Johnson,20045|20091,False,False,America/Chicago
344,58104,17039,3558,0.20881507130700158,46.79325,-96.83971,Fargo,ND,North Dakota,True,,40832,381.6,38017,Cass,{'38017':100},Cass,38017,False,False,America/Chicago
58,84105,9420,1967,0.20881104033970277,40.73826,-111.85954,Salt Lake City,UT,Utah,True,,22477,2809.3,49035,Salt Lake,{'49035':100},Salt Lake,49035,False,False,America/Denver
606,44303,3547,740,0.2086270087397801,41.10467,-81.53686,Akron,OH,Ohio,True,,7766,1288.0,39153,Summit,{'39153':100},Summit,39153,False,False,America/New_York
700,63043,9259,1931,0.20855383950750622,38.729279999999996,-90.46209,Maryland Heights,MO,Missouri,True,,22524,609.8,29189,St. Louis,{'29189':100},St. Louis,29189,False,False,America/Chicago
80,61615,9802,2039,0.20801877167924912,40.77429,-89.64584,Peoria,IL,Illinois,True,,23168,273.9,17143,Peoria,{'17143':100},Peoria,17143,False,False,America/Chicago
774,83703,7077,1471,0.20785643634308323,43.664429999999996,-116.24043999999999,Boise,ID,Idaho,True,,16819,749.4,16001,Ada,{'16001':100},Ada,16001,False,False,America/Boise
522,89166,6627,1376,0.20763543081333938,36.38065,-115.50688000000001,Las Vegas,NV,Nevada,True,,22225,26.4,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
785,3857,4022,835,0.20760815514669317,43.069109999999995,-70.95184,Newmarket,NH,New Hampshire,True,,9064,275.0,33015,Rockingham,{'33015':100},Rockingham,33015,False,False,America/New_York
438,19372,608,126,0.20723684210526316,39.99844,-75.75887,Thorndale,PA,Pennsylvania,True,,1667,899.0,42029,Chester,{'42029':100},Chester,42029,False,False,America/New_York
378,68421,314,65,0.2070063694267516,40.49007,-95.74118,Peru,NE,Nebraska,True,,1200,9.4,31127,Nemaha,{'31127':100},Nemaha,31127,False,False,America/Chicago
852,32541,8088,1674,0.206973293768546,30.396990000000002,-86.47062,Destin,FL,Florida,True,,18908,517.2,12091,Okaloosa,{'12091':100},Okaloosa,12091,False,False,America/Chicago
16,43054,9924,2052,0.2067714631197098,40.08084,-82.80348000000001,New Albany,OH,Ohio,True,,26953,396.2,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
853,96140,479,99,0.20668058455114824,39.2246,-120.09806999999999,Carnelian Bay,CA,California,True,,1019,96.2,6061,Placer,{'06061':100},Placer,06061,False,False,America/Los_Angeles
506,97330,17746,3657,0.20607460836244787,44.63645,-123.27656,Corvallis,OR,Oregon,True,,42614,207.7,41003,Benton,{'41003':100},Benton,41003,False,False,America/Los_Angeles
119,10528,4632,954,0.20595854922279794,40.97834,-73.72293,Harrison,NY,New York,True,,13128,1239.1,36119,Westchester,{'36119':100},Westchester,36119,False,False,America/New_York
145,94568,18310,3770,0.2058984161660295,37.71525,-121.91467,Dublin,CA,California,True,,54420,1162.1,6001,Alameda,{'06001':100},Alameda,06001,False,False,America/Los_Angeles
370,15145,3267,671,0.2053872053872054,40.41531,-79.82412,Turtle Creek,PA,Pennsylvania,True,,7071,1397.5,42003,Allegheny,{'42003':100},Allegheny,42003,False,False,America/New_York
202,80305,7065,1451,0.205378627034678,39.97469,-105.2492,Boulder,CO,Colorado,True,,17502,905.3,8013,Boulder,{'08013':100},Boulder,08013,False,False,America/Denver
270,37421,19734,4052,0.2053309009830749,35.028890000000004,-85.15096,Chattanooga,TN,Tennessee,True,,50927,587.4,47065,Hamilton,{'47065':100},Hamilton,47065,False,False,America/New_York
222,53718,5969,1220,0.20438934494890265,43.09839,-89.27339,Madison,WI,Wisconsin,True,,13507,226.4,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
742,63144,4336,886,0.2043357933579336,38.61909,-90.34765,Saint Louis,MO,Missouri,True,,8725,1456.6,29189,St. Louis,{'29189':100},St. Louis,29189,False,False,America/Chicago
695,1581,6794,1387,0.20415072122460995,42.268159999999995,-71.61402,Westborough,MA,Massachusetts,True,,18982,342.4,25027,Worcester,{'25027':100},Worcester,25027,False,False,America/New_York
703,52807,6326,1290,0.20392032880177047,41.61061,-90.51687,Davenport,IA,Iowa,True,,15638,176.3,19163,Scott,{'19163':100},Scott,19163,False,False,America/Chicago
526,11375,32857,6665,0.20284870803786104,40.72092,-73.84611,Forest Hills,NY,New York,True,,73488,13340.8,36081,Queens,{'36081':100},Queens,36081,False,False,America/New_York
275,21044,17952,3634,0.20242869875222816,39.21033,-76.88381,Columbia,MD,Maryland,True,,44034,1342.0,24027,Howard,{'24027':100},Howard,24027,False,False,America/New_York
277,96822,18253,3687,0.20199419273544075,21.32018,-157.81079,Honolulu,HI,Hawaii,True,,46645,2118.9,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
445,80829,2681,540,0.20141738157403954,38.82806,-104.9358,Manitou Springs,CO,Colorado,True,,5794,98.1,8041,El Paso,{'08041':100},El Paso,08041,False,False,America/Denver
339,29414,17228,3467,0.2012421639192013,32.83802,-80.08834,Charleston,SC,South Carolina,True,,39520,351.2,45019,Charleston,"{'45019':99.87,'45035':0.13}",Charleston|Dorchester,45019|45035,False,False,America/New_York
322,10928,1760,354,0.20113636363636364,41.35342,-73.99772,Highland Falls,NY,New York,True,,4057,297.3,36071,Orange,{'36071':100},Orange,36071,False,False,America/New_York
220,53715,5106,1027,0.20113591852722287,43.06041,-89.39735,Madison,WI,Wisconsin,True,,14229,3873.4,55025,Dane,{'55025':100},Dane,55025,False,False,America/Chicago
105,80124,8568,1722,0.20098039215686275,39.53184,-104.89206999999999,Lone Tree,CO,Colorado,True,,21384,733.2,8035,Douglas,{'08035':100},Douglas,08035,False,False,America/Denver
227,96743,4364,875,0.20050412465627865,19.97484,-155.68644,Kamuela,HI,Hawaii,True,,14496,12.6,15001,Hawaii,{'15001':100},Hawaii,15001,False,False,Pacific/Honolulu
265,68128,7582,1520,0.20047480875758375,41.18135,-96.06584000000001,La Vista,NE,Nebraska,True,,19099,1072.0,31153,Sarpy,{'31153':100},Sarpy,31153,False,False,America/Chicago
860,98199,9717,1945,0.20016465987444684,47.65142,-122.4027,Seattle,WA,Washington,True,,21954,1814.7,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
360,23314,3268,654,0.20012239902080783,36.9507,-76.5357,Carrollton,VA,Virginia,True,,8593,140.8,51093,Isle of Wight,{'51093':100},Isle of Wight,51093,False,False,America/New_York
598,36106,6245,1247,0.19967974379503603,32.3525,-86.25758,Montgomery,AL,Alabama,True,,15094,963.0,1101,Montgomery,{'01101':100},Montgomery,01101,False,False,America/Chicago
646,19809,6031,1204,0.19963521804012602,39.758720000000004,-75.50236,Wilmington,DE,Delaware,True,,15065,775.2,10003,New Castle,{'10003':100},New Castle,10003,False,False,America/New_York
777,81657,2330,465,0.19957081545064378,39.6512,-106.32342,Vail,CO,Colorado,True,,5850,19.4,8037,Eagle,{'08037':100},Eagle,08037,False,False,America/Denver
535,97416,391,78,0.19948849104859334,43.03589,-123.6854,Camas Valley,OR,Oregon,True,,1162,6.8,41019,Douglas,{'41019':100},Douglas,41019,False,False,America/Los_Angeles
658,97701,27943,5570,0.19933435923129228,44.014829999999996,-121.33107,Bend,OR,Oregon,True,,68204,33.6,41017,Deschutes,"{'41013':0.1,'41017':99.9}",Deschutes|Crook,41017|41013,False,False,America/Los_Angeles
243,66046,8151,1624,0.19923935713409396,38.90777,-95.21351999999999,Lawrence,KS,Kansas,True,,19456,183.9,20045,Douglas,{'20045':100},Douglas,20045,False,False,America/Chicago
699,40509,16348,3256,0.19916809395644727,37.99785,-84.37619000000001,Lexington,KY,Kentucky,True,,40186,303.9,21067,Fayette,{'21067':100},Fayette,21067,False,False,America/New_York
711,95831,18587,3700,0.19906386183891966,38.49593,-121.52936000000001,Sacramento,CA,California,True,,42514,2270.4,6067,Sacramento,{'06067':100},Sacramento,06067,False,False,America/Los_Angeles
95,43230,23542,4677,0.198666213575737,40.03559,-82.86986999999999,Columbus,OH,Ohio,True,,58167,943.6,39049,Franklin,{'39049':100},Franklin,39049,False,False,America/New_York
497,19501,448,89,0.19866071428571427,40.24277,-76.05842,Adamstown,PA,Pennsylvania,True,,1098,400.7,42071,Lancaster,{'42071':100},Lancaster,42071,False,False,America/New_York
173,94611,17494,3472,0.1984680461872642,37.83011,-122.20228999999999,Oakland,CA,California,True,,39384,1336.6,6001,Alameda,"{'06001':99.88,'06013':0.12}",Alameda|Contra Costa,06001|06013,False,False,America/Los_Angeles
697,32311,8139,1615,0.198427325224229,30.40038,-84.16254,Tallahassee,FL,Florida,True,,21038,151.4,12073,Leon,{'12073':100},Leon,12073,False,False,America/New_York
99,10471,8598,1703,0.19806931844615028,40.89947,-73.9018,Bronx,NY,New York,True,,21896,3441.8,36005,Bronx,{'36005':100},Bronx,36005,False,False,America/New_York
739,63132,5348,1059,0.19801795063575167,38.67595,-90.37789000000001,Saint Louis,MO,Missouri,True,,13427,1026.4,29189,St. Louis,{'29189':100},St. Louis,29189,False,False,America/Chicago
772,98033,16204,3208,0.1979758084423599,47.67613,-122.19232,Kirkland,WA,Washington,True,,39075,1439.5,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
380,31558,8198,1623,0.19797511588192243,30.81738,-81.50711,Saint Marys,GA,Georgia,True,,21307,103.5,13039,Camden,{'13039':100},Camden,13039,False,False,America/New_York
813,28460,4249,841,0.19792892445281243,34.53295,-77.42402,Sneads Ferry,NC,North Carolina,True,,10490,84.9,37133,Onslow,{'37133':100},Onslow,37133,False,False,America/New_York
504,89138,5790,1146,0.19792746113989637,36.16665,-115.36121999999999,Las Vegas,NV,Nevada,True,,16498,1112.0,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
334,29401,3765,745,0.19787516600265603,32.778690000000005,-79.93494,Charleston,SC,South Carolina,True,,9627,2711.9,45019,Charleston,{'45019':100},Charleston,45019,False,False,America/New_York
897,53226,8180,1613,0.1971882640586797,43.049479999999996,-88.04216,Milwaukee,WI,Wisconsin,True,,18907,1031.9,55079,Milwaukee,{'55079':100},Milwaukee,55079,False,False,America/Chicago
342,94965,5905,1162,0.19678238780694327,37.84993,-122.52355,Sausalito,CA,California,True,,11408,309.9,6041,Marin,{'06041':100},Marin,06041,False,False,America/Los_Angeles
647,50535,443,87,0.1963882618510158,42.45255,-95.16234,Early,IA,Iowa,True,,1024,5.6,19161,Sac,{'19161':100},Sac,19161,False,False,America/Chicago
216,92620,17819,3496,0.1961950726752343,33.71257,-117.75068,Irvine,CA,California,True,,48952,2106.6,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
271,29229,17353,3404,0.19616204690831557,34.13882,-80.88920999999999,Columbia,SC,South Carolina,True,,50866,830.8,45079,Richland,{'45079':100},Richland,45079,False,False,America/New_York
468,91105,5299,1037,0.19569730137761843,34.13821,-118.16677,Pasadena,CA,California,True,,12191,1176.9,6037,Los Angeles,{'06037':100},Los Angeles,06037,False,False,America/Los_Angeles
491,80918,18774,3666,0.19527005433045702,38.91152,-104.78023,Colorado Springs,CO,Colorado,True,,49232,1465.4,8041,El Paso,{'08041':100},El Paso,08041,False,False,America/Denver
293,92782,8059,1572,0.19506142201265667,33.73969,-117.78472,Tustin,CA,California,True,,22704,2645.1,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
563,48320,2406,469,0.19492934330839568,42.61258,-83.338,Keego Harbor,MI,Michigan,True,,4839,1619.1,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
704,77384,7163,1396,0.1948904090464889,30.23494,-95.49526,Conroe,TX,Texas,True,,17926,262.0,48339,Montgomery,{'48339':100},Montgomery,48339,False,False,America/Chicago
140,10596,467,91,0.1948608137044968,41.25608,-73.95911,Verplanck,NY,New York,True,,1310,1074.0,36119,Westchester,{'36119':100},Westchester,36119,False,False,America/New_York
320,19118,4435,863,0.19458850056369786,40.07269,-75.21249,Philadelphia,PA,Pennsylvania,True,,10919,1185.1,42101,Philadelphia,"{'42091':0.82,'42101':99.18}",Philadelphia|Montgomery,42101|42091,False,False,America/New_York
872,92075,5330,1037,0.19455909943714822,32.997370000000004,-117.25844,Solana Beach,CA,California,True,,12624,1314.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
168,20874,21816,4236,0.19416941694169418,39.12972,-77.2975,Germantown,MD,Maryland,True,,61045,1040.1,24031,Montgomery,{'24031':100},Montgomery,24031,False,False,America/New_York
128,76109,9737,1890,0.19410496046010065,32.701,-97.38391999999999,Fort Worth,TX,Texas,True,,23512,1028.1,48439,Tarrant,{'48439':100},Tarrant,48439,False,False,America/Chicago
421,19341,6859,1329,0.1937600233270156,40.04104,-75.63669,Exton,PA,Pennsylvania,True,,17274,500.6,42029,Chester,{'42029':100},Chester,42029,False,False,America/New_York
547,99502,8959,1735,0.19366000669717603,61.1633,-149.98644,Anchorage,AK,Alaska,True,,24671,529.2,2020,Anchorage,{'02020':100},Anchorage,02020,False,False,America/Anchorage
267,80424,3136,607,0.19355867346938777,39.47099,-106.0169,Breckenridge,CO,Colorado,True,,10120,29.5,8117,Summit,{'08117':100},Summit,08117,False,False,America/Denver
637,81225,584,113,0.1934931506849315,38.958909999999996,-106.95468999999999,Crested Butte,CO,Colorado,True,,1470,4.5,8051,Gunnison,{'08051':100},Gunnison,08051,False,False,America/Denver
312,64158,1887,365,0.19342872284048754,39.23531,-94.48314,Kansas City,MO,Missouri,True,,5041,657.8,29047,Clay,{'29047':100},Clay,29047,False,False,America/Chicago
138,72034,18703,3617,0.19339143452921992,35.05041,-92.48685,Conway,AR,Arkansas,True,,50137,307.5,5045,Faulkner,{'05045':100},Faulkner,05045,False,False,America/Chicago
232,92656,19252,3722,0.19333056305838353,33.576229999999995,-117.73038999999999,Aliso Viejo,CA,California,True,,52124,2301.1,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
305,80526,18495,3574,0.19324141659908084,40.52425,-105.14003000000001,Fort Collins,CO,Colorado,True,,46346,447.0,8069,Larimer,{'08069':100},Larimer,08069,False,False,America/Denver
294,45678,383,74,0.19321148825065274,38.60102,-82.37722,Scottown,OH,Ohio,True,,1086,10.4,39087,Lawrence,"{'39053':8.63,'39087':91.37}",Lawrence|Gallia,39087|39053,False,False,America/New_York
151,33140,9181,1773,0.19311621827687617,25.81597,-80.13901,Miami Beach,FL,Florida,True,,21807,2684.5,12086,Miami-Dade,{'12086':100},Miami-Dade,12086,False,False,America/New_York
488,80915,8052,1554,0.19299552906110284,38.85232,-104.7158,Colorado Springs,CO,Colorado,True,,21325,968.4,8041,El Paso,{'08041':100},El Paso,08041,False,False,America/Denver
335,21210,5175,998,0.19285024154589372,39.35822,-76.63441,Baltimore,MD,Maryland,True,,15213,1663.7,24510,Baltimore,"{'24005':6.58,'24510':93.42}",Baltimore|Baltimore,24510|24005,False,False,America/New_York
896,92130,19525,3762,0.19267605633802817,32.947590000000005,-117.20741000000001,San Diego,CA,California,True,,55316,1024.9,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
476,1002,9877,1900,0.1923661030677331,42.37492,-72.4621,Amherst,MA,Massachusetts,True,,30066,203.7,25015,Hampshire,"{'25011':0.97,'25015':99.03}",Hampshire|Franklin,25015|25011,False,False,America/New_York
748,65203,24341,4679,0.1922271065280802,38.88518,-92.397,Columbia,MO,Missouri,True,,57788,266.1,29019,Boone,{'29019':100},Boone,29019,False,False,America/Chicago
246,4609,2337,449,0.19212665810868634,44.38518,-68.27113,Bar Harbor,ME,Maine,True,,5425,47.7,23009,Hancock,{'23009':100},Hancock,23009,False,False,America/New_York
480,89084,9330,1789,0.1917470525187567,36.29691,-115.17408999999999,North Las Vegas,NV,Nevada,True,,27218,769.8,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
132,72022,6880,1318,0.19156976744186047,34.60427,-92.48828,Bryant,AR,Arkansas,True,,17042,362.3,5125,Saline,{'05125':100},Saline,05125,False,False,America/Chicago
877,75703,16692,3196,0.19146896716990175,32.23855,-95.32063000000001,Tyler,TX,Texas,True,,41842,264.5,48423,Smith,{'48423':100},Smith,48423,False,False,America/Chicago
769,89835,648,124,0.19135802469135801,41.114709999999995,-114.85451,Wells,NV,Nevada,True,,1732,0.3,32007,Elko,{'32007':100},Elko,32007,False,False,America/Los_Angeles
354,62220,7493,1431,0.19097824636327237,38.47337,-89.98652,Belleville,IL,Illinois,True,,18302,270.4,17163,St. Clair,{'17163':100},St. Clair,17163,False,False,America/Chicago
842,92014,5924,1129,0.19058068872383524,32.96687,-117.24798,Del Mar,CA,California,True,,13863,842.3,6073,San Diego,{'06073':100},San Diego,06073,False,False,America/Los_Angeles
873,53167,389,74,0.19023136246786632,42.74127,-88.22524,Rochester,WI,Wisconsin,True,,909,721.5,55101,Racine,{'55101':100},Racine,55101,False,False,America/Chicago
900,86001,17469,3320,0.1900509473925239,35.28949,-111.63774,Flagstaff,AZ,Arizona,True,,46041,17.8,4005,Coconino,{'04005':100},Coconino,04005,False,False,America/Phoenix
439,35758,18208,3457,0.1898615992970123,34.71349,-86.74668,Madison,AL,Alabama,True,,45736,601.6,1089,Madison,{'01089':100},Madison,01089,False,False,America/Chicago
641,7506,6963,1321,0.18971707597300014,40.958,-74.15811,Hawthorne,NJ,New Jersey,True,,18802,2186.7,34031,Passaic,{'34031':100},Passaic,34031,False,False,America/New_York
160,33154,6272,1189,0.18957270408163265,25.88276,-80.13443000000001,Miami Beach,FL,Florida,True,,14790,3056.0,12086,Miami-Dade,{'12086':100},Miami-Dade,12086,False,False,America/New_York
534,50312,7607,1441,0.18943078743262784,41.580909999999996,-93.67593000000001,Des Moines,IA,Iowa,True,,16173,1044.4,19153,Polk,{'19153':100},Polk,19153,False,False,America/Chicago
165,33160,19617,3714,0.1893255849518275,25.93283,-80.13476,North Miami Beach,FL,Florida,True,,41113,3641.6,12086,Miami-Dade,{'12086':100},Miami-Dade,12086,False,False,America/New_York
83,39096,461,87,0.18872017353579176,31.82548,-91.11572,Lorman,MS,Mississippi,True,,1887,4.6,28021,Claiborne,"{'28021':56.03,'28063':43.97}",Claiborne|Jefferson,28021|28063,False,False,America/Chicago
