,zip_codes,Estimate!!Total,Movers Total,%Movers,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
597,80487,17913,2862,0.15977223245687489,40.54802,-106.86712,Steamboat Springs,CO,Colorado,True,,18001,8.8,8107,Routt,{'08107':100},Routt,08107,False,False,America/Denver
598,32708,44539,7115,0.15974763690248994,28.68735,-81.27273000000001,Winter Springs,FL,Florida,True,,44826,879.7,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
599,56377,18500,2954,0.15967567567567567,45.6414,-94.22927,Sartell,MN,Minnesota,True,,18743,325.7,27145,Stearns,"{'27009':12.69,'27145':87.31}",Stearns|Benton,27145|27009,False,False,America/Chicago
600,87111,57649,9191,0.15943034571284845,35.14382,-106.48621000000001,Albuquerque,NM,New Mexico,True,,58203,1004.6,35001,Bernalillo,{'35001':100},Bernalillo,35001,False,False,America/Denver
601,2466,8676,1383,0.1594052558782849,42.34411,-71.24806,Auburndale,MA,Massachusetts,True,,8761,1746.7,25017,Middlesex,{'25017':100},Middlesex,25017,False,False,America/New_York
602,10007,6947,1107,0.15934935943572764,40.71394,-74.00763,New York,NY,New York,True,,7023,16915.0,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
603,98199,21595,3440,0.15929613336420467,47.65142,-122.4027,Seattle,WA,Washington,True,,21954,1814.7,53033,King,{'53033':100},King,53033,False,False,America/Los_Angeles
604,55112,45134,7185,0.15919262640138254,45.07658,-93.18893,Saint Paul,MN,Minnesota,True,,45895,878.3,27123,Ramsey,{'27123':100},Ramsey,27123,False,False,America/Chicago
605,95051,57404,9137,0.15917009267646853,37.34865,-121.98435,Santa Clara,CA,California,True,,58123,3151.7,6085,Santa Clara,{'06085':100},Santa Clara,06085,False,False,America/Los_Angeles
606,1719,5751,915,0.15910276473656756,42.48836,-71.51782,Boxborough,MA,Massachusetts,True,,5794,187.5,25017,Middlesex,{'25017':100},Middlesex,25017,False,False,America/New_York
607,14870,9387,1493,0.1590497496537765,42.167640000000006,-77.13461,Painted Post,NY,New York,True,,9565,61.9,36101,Steuben,"{'36097':1.7,'36101':98.3}",Steuben|Schuyler,36101|36097,False,False,America/New_York
608,97015,22646,3600,0.15896847125320146,45.414770000000004,-122.53844,Clackamas,OR,Oregon,True,,23027,855.7,41005,Clackamas,{'41005':100},Clackamas,41005,False,False,America/Los_Angeles
609,55427,22691,3600,0.1586532105239963,45.00628,-93.38022,Minneapolis,MN,Minnesota,True,,22966,1225.7,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
610,61874,7976,1265,0.15860080240722166,40.051109999999994,-88.25694,Savoy,IL,Illinois,True,,8150,661.6,17019,Champaign,{'17019':100},Champaign,17019,False,False,America/Chicago
611,32803,19426,3080,0.15855039637599094,28.55495,-81.34775,Orlando,FL,Florida,True,,19583,1056.3,12095,Orange,{'12095':100},Orange,12095,False,False,America/New_York
612,48073,33631,5328,0.1584252624067081,42.5192,-83.16436,Royal Oak,MI,Michigan,True,,34242,1716.1,26125,Oakland,{'26125':100},Oakland,26125,False,False,America/Detroit
613,27587,65853,10424,0.15829195328990328,35.98128,-78.55288,Wake Forest,NC,North Carolina,True,,66583,195.8,37183,Wake,"{'37069':3.33,'37077':3.62,'37183':93.05}",Wake|Granville|Franklin,37183|37077|37069,False,False,America/New_York
614,20121,29795,4714,0.15821446551434803,38.81767,-77.46029,Centreville,VA,Virginia,True,,30097,1247.8,51059,Fairfax,{'51059':100},Fairfax,51059,False,False,America/New_York
615,89131,48231,7627,0.15813480956231468,36.30619,-115.24268000000001,Las Vegas,NV,Nevada,True,,48710,1037.2,32003,Clark,{'32003':100},Clark,32003,False,False,America/Los_Angeles
616,10282,5294,837,0.15810351341140913,40.71683,-74.01494,New York,NY,New York,True,,5593,26893.9,36061,New York,{'36061':100},New York,36061,False,False,America/New_York
617,80528,21082,3332,0.15804952091831895,40.49612,-105.00018999999999,Fort Collins,CO,Colorado,True,,21259,365.3,8069,Larimer,{'08069':100},Larimer,08069,False,False,America/Denver
618,37221,39939,6306,0.15789078344475324,36.055609999999994,-86.9734,Nashville,TN,Tennessee,True,,40425,273.5,47037,Davidson,"{'47037':94.22,'47187':5.78}",Davidson|Williamson,47037|47187,False,False,America/Chicago
619,34202,23565,3718,0.1577763632505835,27.40673,-82.39012,Bradenton,FL,Florida,True,,23739,321.8,12081,Manatee,{'12081':100},Manatee,12081,False,False,America/New_York
620,37215,22200,3500,0.15765765765765766,36.081920000000004,-86.83469000000001,Nashville,TN,Tennessee,True,,22414,523.9,47037,Davidson,"{'47037':99.71,'47187':0.29}",Davidson|Williamson,47037|47187,False,False,America/Chicago
621,98236,6209,978,0.15751328716379448,47.95814,-122.40473999999999,Clinton,WA,Washington,True,,6245,95.1,53029,Island,{'53029':100},Island,53029,False,False,America/Los_Angeles
622,85396,18905,2976,0.157418672308913,33.526920000000004,-112.65073000000001,Buckeye,AZ,Arizona,True,,19085,56.8,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
623,35758,45382,7142,0.157375170772553,34.71349,-86.74668,Madison,AL,Alabama,True,,45736,601.6,1089,Madison,{'01089':100},Madison,01089,False,False,America/Chicago
624,55441,18487,2909,0.15735381619516417,45.00459,-93.42831,Minneapolis,MN,Minnesota,True,,18594,797.7,27053,Hennepin,{'27053':100},Hennepin,27053,False,False,America/Chicago
625,46250,18719,2944,0.15727335861958439,39.9041,-86.06806,Indianapolis,IN,Indiana,True,,19001,943.3,18097,Marion,"{'18057':0.96,'18097':99.04}",Marion|Hamilton,18097|18057,False,False,America/Indiana/Indianapolis
626,19041,6215,977,0.1572003218020917,40.00719,-75.31651,Haverford,PA,Pennsylvania,True,,6250,730.5,42045,Delaware,"{'42045':52.19,'42091':47.81}",Delaware|Montgomery,42045|42091,False,False,America/New_York
627,98686,19856,3121,0.15718170829975825,45.72415,-122.62335,Vancouver,WA,Washington,True,,20021,583.6,53011,Clark,{'53011':100},Clark,53011,False,False,America/Los_Angeles
628,85254,45872,7207,0.15711109173351936,33.61505,-111.95195,Scottsdale,AZ,Arizona,True,,46333,1296.5,4013,Maricopa,{'04013':100},Maricopa,04013,False,False,America/Phoenix
629,84094,28747,4515,0.1570598671165687,40.57182,-111.86214,Sandy,UT,Utah,True,,29015,2122.4,49035,Salt Lake,{'49035':100},Salt Lake,49035,False,False,America/Denver
630,77379,79242,12438,0.1569622170061331,30.0391,-95.5338,Spring,TX,Texas,True,,79986,1079.9,48201,Harris,{'48201':100},Harris,48201,False,False,America/Chicago
631,27613,42454,6663,0.15694634192302256,35.9253,-78.71144,Raleigh,NC,North Carolina,True,,42933,669.9,37183,Wake,"{'37063':2.11,'37183':97.89}",Wake|Durham,37183|37063,False,False,America/New_York
632,92614,26338,4132,0.15688359024982915,33.68166,-117.83305,Irvine,CA,California,True,,26676,2161.8,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
633,19807,7045,1105,0.15684882895670688,39.79761,-75.60977,Wilmington,DE,Delaware,True,,7075,145.8,10003,New Castle,{'10003':100},New Castle,10003,False,False,America/New_York
634,96822,46231,7250,0.1568211805931085,21.32018,-157.81079,Honolulu,HI,Hawaii,True,,46645,2118.9,15003,Honolulu,{'15003':100},Honolulu,15003,False,False,Pacific/Honolulu
635,29206,18971,2975,0.15681830161825944,34.0283,-80.95837,Columbia,SC,South Carolina,True,,19182,803.0,45079,Richland,{'45079':100},Richland,45079,False,False,America/New_York
636,33487,20026,3132,0.1563966843103965,26.410079999999997,-80.09148,Boca Raton,FL,Florida,True,,20176,985.3,12099,Palm Beach,{'12099':100},Palm Beach,12099,False,False,America/New_York
637,10928,4023,629,0.15635098185433757,41.35342,-73.99772,Highland Falls,NY,New York,True,,4057,297.3,36071,Orange,{'36071':100},Orange,36071,False,False,America/New_York
638,32701,21817,3402,0.15593344639501305,28.665340000000004,-81.36943000000001,Altamonte Springs,FL,Florida,True,,21997,1479.2,12117,Seminole,{'12117':100},Seminole,12117,False,False,America/New_York
639,28512,3225,502,0.15565891472868218,34.699259999999995,-76.76783,Atlantic Beach,NC,North Carolina,True,,3236,194.1,37031,Carteret,{'37031':100},Carteret,37031,False,False,America/New_York
640,45245,20476,3183,0.15545028325844892,39.06273,-84.27534,Cincinnati,OH,Ohio,True,,20800,453.8,39025,Clermont,{'39025':100},Clermont,39025,False,False,America/New_York
641,55337,44407,6897,0.1553133514986376,44.77668,-93.27503,Burnsville,MN,Minnesota,True,,45158,917.2,27037,Dakota,{'27037':100},Dakota,27037,False,False,America/Chicago
642,33433,39630,6153,0.15526116578349736,26.34713,-80.15923000000001,Boca Raton,FL,Florida,True,,39954,1697.5,12099,Palm Beach,{'12099':100},Palm Beach,12099,False,False,America/New_York
643,18031,9861,1531,0.15525808741506947,40.55399,-75.65287,Breinigsville,PA,Pennsylvania,True,,9974,212.8,42077,Lehigh,"{'42011':0.24,'42077':99.76}",Lehigh|Berks,42077|42011,False,False,America/New_York
644,53007,1831,284,0.15510649918077554,43.10842,-88.07118,Butler,WI,Wisconsin,True,,1835,920.2,55133,Waukesha,{'55133':100},Waukesha,55133,False,False,America/Chicago
645,61615,22770,3529,0.15498462889767237,40.77429,-89.64584,Peoria,IL,Illinois,True,,23168,273.9,17143,Peoria,{'17143':100},Peoria,17143,False,False,America/Chicago
646,92602,25761,3991,0.15492411008889406,33.74581,-117.74866999999999,Irvine,CA,California,True,,26044,846.7,6059,Orange,{'06059':100},Orange,06059,False,False,America/Los_Angeles
647,11548,2963,459,0.15491056361795477,40.814640000000004,-73.60681,Greenvale,NY,New York,True,,2963,1172.2,36059,Nassau,{'36059':100},Nassau,36059,False,False,America/New_York
648,81639,2325,360,0.15483870967741936,40.50597,-107.25308999999999,Hayden,CO,Colorado,True,,2361,1.6,8107,Routt,{'08107':100},Routt,08107,False,False,America/Denver
649,94114,34302,5304,0.15462655238761588,37.75804,-122.43542,San Francisco,CA,California,True,,34754,8428.9,6075,San Francisco,{'06075':100},San Francisco,06075,False,False,America/Los_Angeles
650,66218,8257,1276,0.1545355455976747,39.01652,-94.81779,Shawnee,KS,Kansas,True,,8296,332.6,20091,Johnson,{'20091':100},Johnson,20091,False,False,America/Chicago
