,NAME,Estimate!!Total,Estimate!!Total!!Moved within same county,Estimate!!Total!!Moved from different county within same state,Estimate!!Total!!Moved from different state,Estimate!!Total!!Moved from abroad,zip code tabulation area,Movers Total,%Movers
5496,ZCTA5 44035,62375,7837,1566,483,211,44035,10097,0.161875751503006
5497,ZCTA5 63147,9817,884,559,129,17,63147,1589,0.1618620759906285
5498,ZCTA5 32258,31395,3130,685,1079,187,32258,5081,0.1618410574932314
5499,ZCTA5 98271,28202,2858,940,710,56,98271,4564,0.1618324941493511
5500,ZCTA5 83714,21578,2213,404,823,52,83714,3492,0.16183149504124572
5501,ZCTA5 45629,2855,213,199,50,0,45629,462,0.16182136602451838
5502,ZCTA5 93256,5841,675,173,0,97,93256,945,0.1617873651771957
5503,ZCTA5 27215,40857,3662,1891,684,373,27215,6610,0.16178378246077785
5504,ZCTA5 02720,30419,3697,489,428,307,2720,4921,0.1617738913179263
5505,ZCTA5 42409,2689,257,150,27,1,42409,435,0.16177017478616587
5506,ZCTA5 49667,544,28,45,15,0,49667,88,0.16176470588235295
5507,ZCTA5 67106,272,0,44,0,0,67106,44,0.16176470588235295
5508,ZCTA5 86343,68,0,0,11,0,86343,11,0.16176470588235295
5509,ZCTA5 30741,28260,1839,1080,1637,15,30741,4571,0.16174805378627036
5510,ZCTA5 80601,39383,3605,1944,710,110,80601,6369,0.1617195236523373
5511,ZCTA5 48350,7272,809,229,133,5,48350,1176,0.1617161716171617
5512,ZCTA5 28604,7594,281,588,251,108,28604,1228,0.16170661048195945
5513,ZCTA5 75792,2746,137,279,17,11,75792,444,0.1616897305171158
5514,ZCTA5 32043,24778,1483,1546,905,72,32043,4006,0.16167568003874405
5515,ZCTA5 76255,5375,470,274,114,11,76255,869,0.16167441860465118
5516,ZCTA5 73036,20758,1711,990,590,65,73036,3356,0.1616726081510743
5517,ZCTA5 62864,23226,2668,549,464,74,62864,3755,0.16167226384224576
5518,ZCTA5 32141,18587,1422,514,855,214,32141,3005,0.16167213643944692
5519,ZCTA5 76108,42465,4360,1352,723,430,76108,6865,0.16166254562580948
5520,ZCTA5 42701,50232,4636,2023,1182,279,42701,8120,0.1616499442586399
5521,ZCTA5 63555,3087,305,69,125,0,63555,499,0.16164561062520247
5522,ZCTA5 77976,99,0,16,0,0,77976,16,0.16161616161616163
5523,ZCTA5 42330,8805,1152,263,0,8,42330,1423,0.16161272004542873
5524,ZCTA5 91786,53080,4732,3198,481,167,91786,8578,0.16160512434061794
5525,ZCTA5 52402,40726,3649,1303,1268,361,52402,6581,0.16159210332465745
5526,ZCTA5 49046,7804,885,305,36,35,49046,1261,0.1615838031778575
5527,ZCTA5 97471,30291,3347,653,866,28,97471,4894,0.16156614175827805
5528,ZCTA5 06515,19070,1776,538,582,185,6515,3081,0.1615626638699528
5529,ZCTA5 30122,25514,1401,1760,912,49,30122,4122,0.16155836011601474
5530,ZCTA5 68803,24444,2408,863,492,185,68803,3948,0.16151202749140894
5531,ZCTA5 63965,3294,324,103,53,52,63965,532,0.16150576806314512
5532,ZCTA5 87401,46869,5244,546,1664,115,87401,7569,0.1614926710618959
5533,ZCTA5 98126,23953,2376,517,760,215,98126,3868,0.16148290402037324
5534,ZCTA5 51354,960,25,53,77,0,51354,155,0.16145833333333334
5535,ZCTA5 26501,21986,2119,546,744,140,26501,3549,0.16142090421177113
5536,ZCTA5 85381,25190,3100,166,722,78,85381,4066,0.1614132592298531
5537,ZCTA5 89046,316,0,0,51,0,89046,51,0.16139240506329114
5538,ZCTA5 78238,24656,2980,463,340,196,78238,3979,0.16138059701492538
5539,ZCTA5 28305,5664,449,218,208,39,28305,914,0.16137005649717515
5540,ZCTA5 44136,25565,2526,1024,494,81,44136,4125,0.16135341286915705
5541,ZCTA5 92102,43979,5308,607,987,194,92102,7096,0.16134973510084358
5542,ZCTA5 10014,30499,2729,441,1288,463,10014,4921,0.16134955244434243
5543,ZCTA5 76060,8126,635,593,58,25,76060,1311,0.16133398966281073
5544,ZCTA5 52318,843,14,122,0,0,52318,136,0.16132858837485173
5545,ZCTA5 20147,63393,4470,2750,1771,1236,20147,10227,0.16132696038994843
5546,ZCTA5 85323,42022,4552,281,1777,169,85323,6779,0.16132026081576317
5547,ZCTA5 50254,279,45,0,0,0,50254,45,0.16129032258064516
5548,ZCTA5 59751,217,0,35,0,0,59751,35,0.16129032258064516
5549,ZCTA5 06040,34275,3563,1181,372,412,6040,5528,0.1612837345003647
5550,ZCTA5 30120,40631,4278,1699,483,93,30120,6553,0.16128079545174867
5551,ZCTA5 83871,2071,205,17,110,2,83871,334,0.1612747464992757
5552,ZCTA5 83845,1854,10,141,148,0,83845,299,0.16127292340884575
5553,ZCTA5 79925,39018,4456,280,1180,375,79925,6291,0.16123327694910042
5554,ZCTA5 80227,35683,2775,1990,688,299,80227,5752,0.16119720875486926
5555,ZCTA5 76208,24364,2759,629,457,82,76208,3927,0.1611804301428337
5556,ZCTA5 30263,57951,5531,2551,1101,157,30263,9340,0.16117064416489793
5557,ZCTA5 43015,54951,4894,2834,796,331,43015,8855,0.16114356426634638
5558,ZCTA5 28429,7398,649,481,62,0,28429,1192,0.16112462827791296
5559,ZCTA5 90265,18330,2067,249,505,132,90265,2953,0.16110201854882705
5560,ZCTA5 26267,298,48,0,0,0,26267,48,0.1610738255033557
5561,ZCTA5 85541,21755,1508,1165,677,154,85541,3504,0.16106642151229603
5562,ZCTA5 62835,981,124,27,7,0,62835,158,0.16106014271151886
5563,ZCTA5 80911,34591,2636,617,2051,267,80911,5571,0.16105345321037265
5564,ZCTA5 85006,27830,3635,111,526,210,85006,4482,0.1610492274523895
5565,ZCTA5 78417,4471,589,104,12,15,78417,720,0.1610377991500783
5566,ZCTA5 59450,503,6,50,22,3,59450,81,0.1610337972166998
5567,ZCTA5 38573,2099,51,272,15,0,38573,338,0.16102906145783707
5568,ZCTA5 30258,3043,334,105,51,0,30258,490,0.16102530397633913
5569,ZCTA5 50560,590,29,37,29,0,50560,95,0.16101694915254236
5570,ZCTA5 27883,2950,159,107,178,31,27883,475,0.16101694915254236
5571,ZCTA5 42303,40780,3954,1389,1082,141,42303,6566,0.16101029916625798
5572,ZCTA5 55012,1994,45,230,46,0,55012,321,0.16098294884653963
5573,ZCTA5 75035,69046,4907,2384,3163,659,75035,11113,0.1609506705674478
5574,ZCTA5 29617,27757,2738,694,779,256,29617,4467,0.1609323774183089
5575,ZCTA5 56474,4033,365,187,82,15,56474,649,0.16092239028018845
5576,ZCTA5 78006,32733,1701,2490,966,110,78006,5267,0.1609079522194727
5577,ZCTA5 92563,66984,5745,3449,1323,261,92563,10778,0.16090409650065687
5578,ZCTA5 24801,4916,265,362,116,48,24801,791,0.16090317331163548
5579,ZCTA5 35901,19839,2121,619,408,44,35901,3192,0.16089520641161348
5580,ZCTA5 60139,33831,3793,1070,441,139,60139,5443,0.16088794301084805
5581,ZCTA5 24293,9094,965,237,193,68,24293,1463,0.16087530239718495
5582,ZCTA5 27577,24976,1654,1652,657,55,27577,4018,0.1608744394618834
5583,ZCTA5 82410,2213,148,50,158,0,82410,356,0.16086760054225033
5584,ZCTA5 05346,5079,393,56,327,41,5346,817,0.16085843670013783
5585,ZCTA5 98020,20099,1135,1056,902,140,98020,3233,0.160853773819593
5586,ZCTA5 13208,22306,2064,362,415,747,13208,3588,0.16085358199587554
5587,ZCTA5 85045,7019,863,50,175,41,85045,1129,0.16084912380681007
5588,ZCTA5 83202,22512,1862,758,955,46,83202,3621,0.16084754797441364
5589,ZCTA5 65068,715,63,49,0,3,65068,115,0.16083916083916083
5590,ZCTA5 40903,485,78,0,0,0,40903,78,0.16082474226804125
5591,ZCTA5 76077,342,15,40,0,0,76077,55,0.1608187134502924
5592,ZCTA5 98006,37247,3163,114,1923,790,98006,5990,0.16081832093859907
5593,ZCTA5 85048,34872,4010,445,1082,70,85048,5607,0.16078802477632484
5594,ZCTA5 29710,34810,2310,582,2566,139,29710,5597,0.16078713013501866
5595,ZCTA5 33810,49750,4041,2095,1562,301,33810,7999,0.16078391959798996
5596,ZCTA5 30906,57260,6432,1577,924,272,30906,9205,0.16075794621026895
5597,ZCTA5 23223,50436,4146,2847,826,288,23223,8107,0.16073836148782616
5598,ZCTA5 42069,504,35,46,0,0,42069,81,0.16071428571428573
5599,ZCTA5 53562,25387,2601,477,836,166,53562,4080,0.16071217552290543
5600,ZCTA5 50320,21937,2398,732,352,43,50320,3525,0.1606874230751698
5601,ZCTA5 62048,1811,261,8,22,0,62048,291,0.16068470458310327
5602,ZCTA5 98531,24988,1885,1452,651,27,98531,4015,0.1606771250200096
5603,ZCTA5 78947,4637,136,586,23,0,78947,745,0.16066422255768817
5604,ZCTA5 29418,22347,1706,1104,751,29,29418,3590,0.1606479616950821
5605,ZCTA5 71913,46555,4973,1066,1388,51,71913,7478,0.16062721512189884
5606,ZCTA5 73058,193,23,8,0,0,73058,31,0.16062176165803108
5607,ZCTA5 24151,20097,1965,958,301,4,24151,3228,0.16062098820719511
5608,ZCTA5 30108,7235,668,281,207,6,30108,1162,0.16060815480304078
5609,ZCTA5 58210,330,17,8,12,16,58210,53,0.1606060606060606
5610,ZCTA5 97623,2584,172,67,176,0,97623,415,0.16060371517027863
5611,ZCTA5 84404,62029,6005,2112,1646,199,84404,9962,0.16060229892469652
5612,ZCTA5 48165,7497,480,501,146,77,48165,1204,0.16059757236227826
5613,ZCTA5 97132,29280,1850,1874,936,42,97132,4702,0.16058743169398906
5614,ZCTA5 24401,35382,1641,3012,759,269,24401,5681,0.16056186761630206
5615,ZCTA5 54304,27280,3255,729,342,54,54304,4380,0.16055718475073313
5616,ZCTA5 33063,54401,5830,1277,1022,605,33063,8734,0.1605485193286888
5617,ZCTA5 84015,64483,5166,3601,1310,275,84015,10352,0.16053843648713614
5618,ZCTA5 75050,42166,3249,2303,974,243,75050,6769,0.16053218232699332
5619,ZCTA5 94027,7401,410,503,182,93,94027,1188,0.16051884880421566
5620,ZCTA5 67205,19294,2321,196,512,68,67205,3097,0.16051622265989426
5621,ZCTA5 80013,71858,6912,2604,1694,324,80013,11534,0.16051100782098027
5622,ZCTA5 74760,324,41,5,6,0,74760,52,0.16049382716049382
5623,ZCTA5 46052,22029,1634,1426,436,39,46052,3535,0.16047028916428344
5624,ZCTA5 33809,29944,2977,849,835,144,33809,4805,0.16046620358001604
5625,ZCTA5 33178,50777,4462,487,472,2726,33178,8147,0.16044665892037735
5626,ZCTA5 35962,9393,469,959,79,0,35962,1507,0.16043862450761207
5627,ZCTA5 25651,829,113,0,20,0,25651,133,0.16043425814234016
5628,ZCTA5 92397,4488,672,48,0,0,92397,720,0.16042780748663102
5629,ZCTA5 84317,2045,37,81,143,67,84317,328,0.16039119804400978
5630,ZCTA5 37150,4870,483,232,49,17,37150,781,0.16036960985626283
5631,ZCTA5 26554,41574,3304,2118,1188,57,26554,6667,0.16036465098378794
5632,ZCTA5 63107,9442,1021,372,121,0,63107,1514,0.16034738402880747
5633,ZCTA5 15145,6942,977,136,0,0,15145,1113,0.1603284356093345
5634,ZCTA5 05089,4516,397,103,173,51,5089,724,0.16031886625332153
5635,ZCTA5 92832,24917,2541,1028,364,61,92832,3994,0.16029217000441465
5636,ZCTA5 51654,418,67,0,0,0,51654,67,0.16028708133971292
5637,ZCTA5 84108,21993,2005,417,695,408,84108,3525,0.1602782703587505
5638,ZCTA5 89801,25881,3016,568,560,4,89801,4148,0.1602720142189251
5639,ZCTA5 41005,24159,1995,784,1081,12,41005,3872,0.1602715344178153
5640,ZCTA5 33351,34874,4425,414,386,364,33351,5589,0.16026265986121466
5641,ZCTA5 99672,3382,246,155,141,0,99672,542,0.1602602010644589
5642,ZCTA5 42171,7070,603,351,168,11,42171,1133,0.16025459688826024
5643,ZCTA5 98208,56494,5453,1864,1371,365,98208,9053,0.16024710588735086
5644,ZCTA5 14487,5829,496,406,32,0,14487,934,0.16023331617773204
5645,ZCTA5 63301,50105,4014,2633,1195,186,63301,8028,0.16022353058576988
5646,ZCTA5 72055,905,128,7,10,0,72055,145,0.16022099447513813
5647,ZCTA5 46747,2453,108,154,124,7,46747,393,0.16021198532409295
5648,ZCTA5 38827,3589,314,196,0,65,38827,575,0.1602117581499025
5649,ZCTA5 44104,19195,2876,36,152,11,44104,3075,0.16019796822089086
5650,ZCTA5 29730,55070,5023,1851,1673,275,29730,8822,0.16019611403668058
5651,ZCTA5 42280,412,57,9,0,0,42280,66,0.16019417475728157
5652,ZCTA5 14505,4863,507,203,36,33,14505,779,0.1601891836315032
5653,ZCTA5 72904,22088,2291,614,512,121,72904,3538,0.16017747193045997
5654,ZCTA5 80921,23421,1634,408,1519,189,80921,3750,0.1601127193544255
5655,ZCTA5 58368,3654,137,346,86,16,58368,585,0.16009852216748768
5656,ZCTA5 37931,28052,2133,979,1273,106,37931,4491,0.16009553686011693
5657,ZCTA5 62655,456,54,19,0,0,62655,73,0.1600877192982456
5658,ZCTA5 34761,45138,4479,1336,1069,342,34761,7226,0.16008684478709734
5659,ZCTA5 95337,37181,3377,1784,500,291,95337,5952,0.16008176219036604
5660,ZCTA5 67801,30372,2466,1493,596,307,67801,4862,0.1600816541551429
5661,ZCTA5 34606,26012,2054,1114,743,253,34606,4164,0.16007996309395664
5662,ZCTA5 67124,7922,603,455,195,15,67124,1268,0.1600605907599091
5663,ZCTA5 44672,4655,419,302,24,0,44672,745,0.16004296455424274
5664,ZCTA5 75148,6037,607,321,38,0,75148,966,0.16001325161504057
5665,ZCTA5 51656,50,8,0,0,0,51656,8,0.16
5666,ZCTA5 21040,23804,1916,1321,465,106,21040,3808,0.15997311376239287
5667,ZCTA5 70535,18272,1796,844,186,97,70535,2923,0.1599715411558669
5668,ZCTA5 77450,72970,4899,3393,1405,1976,77450,11673,0.15996985062354394
5669,ZCTA5 99206,37459,4061,779,1088,64,99206,5992,0.15996155797004724
5670,ZCTA5 71640,3039,400,80,6,0,71640,486,0.15992102665350444
5671,ZCTA5 95356,32405,3014,1477,152,539,95356,5182,0.15991359358123747
5672,ZCTA5 21286,20274,991,1171,885,195,21286,3242,0.15990924336588735
5673,ZCTA5 56201,22855,2307,719,541,87,56201,3654,0.15987748851454825
5674,ZCTA5 29448,2302,169,198,0,1,29448,368,0.15986099044309296
5675,ZCTA5 50313,18899,1881,650,407,83,50313,3021,0.15984972749880946
5676,ZCTA5 98272,30943,2446,1844,477,179,98272,4946,0.15984229066347802
5677,ZCTA5 47871,244,39,0,0,0,47871,39,0.1598360655737705
5678,ZCTA5 97404,34143,3662,519,1211,65,97404,5457,0.15982778314735085
5679,ZCTA5 68822,4480,549,125,30,12,68822,716,0.15982142857142856
5680,ZCTA5 19134,60425,7639,521,959,537,19134,9656,0.1598014067025238
5681,ZCTA5 97130,363,16,32,10,0,97130,58,0.15977961432506887
5682,ZCTA5 80487,17913,942,1156,764,0,80487,2862,0.15977223245687489
5683,ZCTA5 28743,1978,128,115,73,0,28743,316,0.1597573306370071
5684,ZCTA5 77339,40775,2649,3130,679,56,77339,6514,0.15975475168608216
5685,ZCTA5 32708,44539,2905,2259,1312,639,32708,7115,0.15974763690248994
5686,ZCTA5 56684,313,2,48,0,0,56684,50,0.1597444089456869
5687,ZCTA5 85213,36588,3680,304,1676,184,85213,5844,0.1597244998360118
5688,ZCTA5 21502,42223,4295,1246,1171,32,21502,6744,0.15972337351680363
5689,ZCTA5 61108,27492,3371,649,259,112,61108,4391,0.15971919103739268
5690,ZCTA5 62884,2680,154,215,59,0,62884,428,0.15970149253731344
5691,ZCTA5 25705,21635,1743,725,979,8,25705,3455,0.15969493875664434
5692,ZCTA5 56377,18500,1582,1082,242,48,56377,2954,0.15967567567567567
5693,ZCTA5 28726,3163,336,129,40,0,28726,505,0.15965855200758775
5694,ZCTA5 73162,29401,3530,670,406,88,73162,4694,0.1596544335226693
5695,ZCTA5 34221,43927,3647,2024,1269,73,34221,7013,0.15965123955653698
5696,ZCTA5 59828,5719,476,76,314,47,59828,913,0.15964329428221716
5697,ZCTA5 63472,664,33,7,24,42,63472,106,0.15963855421686746
5698,ZCTA5 50428,9278,962,322,189,8,50428,1481,0.15962491916361285
5699,ZCTA5 28032,3252,316,128,75,0,28032,519,0.1595940959409594
5700,ZCTA5 25701,20709,1991,761,504,49,25701,3305,0.15959244772804096
5701,ZCTA5 40145,683,73,36,0,0,40145,109,0.1595900439238653
5702,ZCTA5 97534,683,50,16,43,0,97534,109,0.1595900439238653
5703,ZCTA5 29577,31462,2703,433,1653,232,29577,5021,0.1595893458775666
5704,ZCTA5 50594,188,28,0,1,1,50594,30,0.1595744680851064
5705,ZCTA5 83824,282,22,11,12,0,83824,45,0.1595744680851064
5706,ZCTA5 76262,36618,1504,2383,1624,332,76262,5843,0.15956633349718718
5707,ZCTA5 62060,4506,132,224,363,0,62060,719,0.15956502441189524
5708,ZCTA5 44144,21465,2753,240,344,88,44144,3425,0.1595620778010715
5709,ZCTA5 43130,60530,5079,3539,1013,27,43130,9658,0.15955724434164878
5710,ZCTA5 05819,9107,666,466,317,4,5819,1453,0.15954760074667837
5711,ZCTA5 64801,35771,2964,1313,1373,57,64801,5707,0.159542646277711
5712,ZCTA5 84332,7529,848,139,153,61,84332,1201,0.15951653606056582
5713,ZCTA5 85614,23498,1366,267,2051,64,85614,3748,0.15950293642012087
5714,ZCTA5 37312,34016,3486,987,813,139,37312,5425,0.15948377234242708
5715,ZCTA5 12047,20604,1733,1180,353,20,12047,3286,0.15948359541836538
5716,ZCTA5 40146,4176,427,179,46,14,40146,666,0.15948275862068967
5717,ZCTA5 88350,301,0,0,48,0,88350,48,0.15946843853820597
5718,ZCTA5 66743,4208,393,248,26,4,66743,671,0.15945817490494296
5719,ZCTA5 87111,57649,5868,804,2352,167,87111,9191,0.15943034571284845
5720,ZCTA5 40006,4830,339,318,113,0,40006,770,0.15942028985507245
5721,ZCTA5 36904,3701,394,112,48,36,36904,590,0.1594163739529857
5722,ZCTA5 85086,42012,4678,154,1835,30,85086,6697,0.15940683614205464
5723,ZCTA5 02466,8676,528,303,437,115,2466,1383,0.1594052558782849
5724,ZCTA5 24986,5201,564,169,91,5,24986,829,0.1593924245337435
5725,ZCTA5 45036,37934,2126,3241,532,147,45036,6046,0.15938208467338008
5726,ZCTA5 62312,1876,209,66,24,0,62312,299,0.1593816631130064
5727,ZCTA5 35553,4392,424,237,20,19,35553,700,0.15938069216757741
5728,ZCTA5 21826,5283,767,15,52,8,21826,842,0.159379140639788
5729,ZCTA5 89012,34785,3059,125,2231,128,89012,5543,0.15935029466724163
5730,ZCTA5 10007,6947,521,313,139,134,10007,1107,0.15934935943572764
5731,ZCTA5 22943,295,0,47,0,0,22943,47,0.15932203389830507
5732,ZCTA5 96101,5461,385,300,185,0,96101,870,0.1593114814136605
5733,ZCTA5 98199,21595,2616,90,595,139,98199,3440,0.15929613336420467
5734,ZCTA5 42254,226,14,0,22,0,42254,36,0.1592920353982301
5735,ZCTA5 51363,226,36,0,0,0,51363,36,0.1592920353982301
5736,ZCTA5 98375,30527,3356,577,736,193,98375,4862,0.15926884397418678
5737,ZCTA5 48221,41496,4100,1501,931,77,48221,6609,0.15926836321573162
5738,ZCTA5 36604,9437,992,293,190,28,36604,1503,0.1592667161174102
5739,ZCTA5 11217,40662,3261,1988,869,358,11217,6476,0.15926417785647534
5740,ZCTA5 95678,42681,3732,2349,554,162,95678,6797,0.15925118905367727
5741,ZCTA5 32168,27040,2003,973,1213,117,32168,4306,0.15924556213017751
5742,ZCTA5 56716,9200,835,222,406,2,56716,1465,0.1592391304347826
5743,ZCTA5 59201,5520,608,198,73,0,59201,879,0.1592391304347826
5744,ZCTA5 98596,7492,714,328,150,1,98596,1193,0.15923651895355045
5745,ZCTA5 37863,6884,741,12,150,193,37863,1096,0.15920976176641488
5746,ZCTA5 94903,29787,2287,1726,491,238,94903,4742,0.15919696511901166
5747,ZCTA5 89142,34932,4153,87,1107,214,89142,5561,0.15919500744303217
5748,ZCTA5 55112,45134,2299,3775,788,323,55112,7185,0.15919262640138254
5749,ZCTA5 74436,5679,309,350,228,17,74436,904,0.1591829547455538
5750,ZCTA5 76708,27114,2927,977,272,140,76708,4316,0.15917975953382016
5751,ZCTA5 34653,34667,3276,918,1074,250,34653,5518,0.1591715464274382
5752,ZCTA5 95051,57404,4593,1443,1574,1527,95051,9137,0.15917009267646853
5753,ZCTA5 22572,6924,91,923,88,0,22572,1102,0.15915655690352398
5754,ZCTA5 22443,8388,197,667,467,4,22443,1335,0.15915593705293277
5755,ZCTA5 55075,20125,1611,1289,241,62,55075,3203,0.1591552795031056
5756,ZCTA5 52651,798,97,6,24,0,52651,127,0.15914786967418545
5757,ZCTA5 53205,9375,1386,17,72,17,53205,1492,0.15914666666666666
5758,ZCTA5 53104,5310,364,242,210,29,53104,845,0.1591337099811676
5759,ZCTA5 01719,5751,407,225,191,92,1719,915,0.15910276473656756
5760,ZCTA5 33406,26500,2850,427,370,569,33406,4216,0.15909433962264152
5761,ZCTA5 34705,2615,223,146,45,2,34705,416,0.15908221797323135
5762,ZCTA5 95467,5991,587,293,73,0,95467,953,0.15907194124520113
5763,ZCTA5 14870,9387,929,211,304,49,14870,1493,0.1590497496537765
5764,ZCTA5 52233,7055,767,188,108,59,52233,1122,0.15903614457831325
5765,ZCTA5 33313,61337,7284,763,502,1205,33313,9754,0.15902310187977892
5766,ZCTA5 48838,18150,1441,1110,310,25,48838,2886,0.1590082644628099
5767,ZCTA5 83336,5491,202,491,176,4,83336,873,0.15898743398288107
5768,ZCTA5 97015,22646,1907,1015,667,11,97015,3600,0.15896847125320146
5769,ZCTA5 58064,541,60,24,2,0,58064,86,0.1589648798521257
5770,ZCTA5 91601,36718,3972,590,959,315,91601,5836,0.15894111879732012
5771,ZCTA5 78368,9640,741,721,70,0,78368,1532,0.15892116182572613
5772,ZCTA5 31565,2001,148,135,35,0,31565,318,0.15892053973013492
5773,ZCTA5 29374,3700,475,109,4,0,29374,588,0.1589189189189189
5774,ZCTA5 68071,2108,222,47,55,11,68071,335,0.15891840607210625
5775,ZCTA5 72562,2171,304,30,5,6,72562,345,0.15891294334408107
5776,ZCTA5 98922,6501,560,318,140,15,98922,1033,0.15889863097984924
5777,ZCTA5 97469,2870,343,53,35,25,97469,456,0.1588850174216028
5778,ZCTA5 19085,8925,437,196,636,149,19085,1418,0.1588795518207283
5779,ZCTA5 34205,32126,3388,933,625,157,34205,5103,0.15884330448857623
5780,ZCTA5 72447,2065,134,122,72,0,72447,328,0.15883777239709443
5781,ZCTA5 91711,36620,2387,2243,823,363,91711,5816,0.1588203167667941
5782,ZCTA5 86004,35420,3615,892,1036,82,86004,5625,0.1588085827216262
5783,ZCTA5 37846,4622,428,217,65,24,37846,734,0.15880571181306793
5784,ZCTA5 58463,636,25,68,8,0,58463,101,0.15880503144654087
5785,ZCTA5 58625,359,7,21,29,0,58625,57,0.15877437325905291
5786,ZCTA5 49015,26664,3083,568,427,155,49015,4233,0.15875337533753375
5787,ZCTA5 61955,189,0,0,30,0,61955,30,0.15873015873015872
5788,ZCTA5 78239,28957,2699,904,931,62,78239,4596,0.15871809925061298
5789,ZCTA5 75144,3245,372,132,9,2,75144,515,0.15870570107858242
5790,ZCTA5 59482,586,67,13,11,2,59482,93,0.15870307167235495
5791,ZCTA5 58318,3844,172,199,216,23,58318,610,0.1586888657648283
5792,ZCTA5 80233,49992,4302,2593,970,68,80233,7933,0.15868538966234597
5793,ZCTA5 79257,939,69,40,40,0,79257,149,0.15867944621938232
5794,ZCTA5 95354,24347,3056,600,132,75,95354,3863,0.15866431182486548
5795,ZCTA5 55427,22691,2182,1200,177,41,55427,3600,0.1586532105239963
5796,ZCTA5 65084,6530,769,229,24,14,65084,1036,0.15865237366003063
5797,ZCTA5 49045,5219,364,336,107,21,49045,828,0.15865108258287028
5798,ZCTA5 83835,21305,1904,231,1190,55,83835,3380,0.15864820464679652
5799,ZCTA5 97502,27956,3089,771,574,0,97502,4434,0.15860638145657463
5800,ZCTA5 61874,7976,626,189,308,142,61874,1265,0.15860080240722166
5801,ZCTA5 15554,2106,294,25,15,0,15554,334,0.15859449192782527
5802,ZCTA5 32803,19426,1739,829,373,139,32803,3080,0.15855039637599094
5803,ZCTA5 52030,429,19,10,39,0,52030,68,0.1585081585081585
5804,ZCTA5 04083,4612,486,66,179,0,4083,731,0.15849956634865567
5805,ZCTA5 07601,43957,3837,1431,1110,589,7601,6967,0.15849580271629093
5806,ZCTA5 96791,7628,648,17,479,65,96791,1209,0.1584950183534347
5807,ZCTA5 61821,30244,2225,1184,1010,374,61821,4793,0.15847771458801746
5808,ZCTA5 83541,997,55,48,52,3,83541,158,0.1584754262788365
5809,ZCTA5 43055,61206,6925,1984,776,14,43055,9699,0.15846485638662877
5810,ZCTA5 63020,19881,2367,505,267,11,63020,3150,0.15844273426889996
